index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
1188,1000,0.50,500,3,35,0.5000,1.0,88,979.00,0.263492
1189,1000,0.50,500,3,35,0.5000,1.0,89,936.00,0.820120
1190,1000,0.50,500,3,35,0.5000,1.0,90,958.00,4.231406
1191,1000,0.50,500,3,35,0.5000,1.0,91,943.00,32.823921
1192,1000,0.50,500,3,35,0.5000,1.0,92,986.00,1.574772
1193,1000,0.50,500,3,35,0.5000,1.0,93,952.00,4.127037
1194,1000,0.50,500,3,35,0.5000,1.0,94,966.00,17.853035
1195,1000,0.50,500,3,35,0.5000,1.0,95,957.00,6.658705
1196,1000,0.50,500,3,35,0.5000,1.0,96,882.00,12.678123
1197,1000,0.50,500,3,35,0.5000,1.0,97,952.00,5.708163
1198,1000,0.50,500,3,35,0.5000,1.0,98,938.00,8.685578
1199,1000,0.50,500,3,35,0.5000,1.0,99,958.00,8.915945
1200,1000,0.50,500,3,35,0.7500,1.5,0,966.00,0.758892
1201,1000,0.50,500,3,35,0.7500,1.5,1,1019.00,9.443624
1202,1000,0.50,500,3,35,0.7500,1.5,2,1003.00,3.939606
1203,1000,0.50,500,3,35,0.7500,1.5,3,1010.00,1.195824
1204,1000,0.50,500,3,35,0.7500,1.5,4,987.00,0.657044
1205,1000,0.50,500,3,35,0.7500,1.5,5,992.00,33.466393
1206,1000,0.50,500,3,35,0.7500,1.5,6,1012.00,8.349158
1207,1000,0.50,500,3,35,0.7500,1.5,7,992.00,28.050554
1208,1000,0.50,500,3,35,0.7500,1.5,8,978.00,5.821024
1209,1000,0.50,500,3,35,0.7500,1.5,9,969.00,16.571415
1210,1000,0.50,500,3,35,0.7500,1.5,10,1019.00,4.658447
1211,1000,0.50,500,3,35,0.7500,1.5,11,985.00,0.289333
1212,1000,0.50,500,3,35,0.7500,1.5,12,963.00,2.200581
1213,1000,0.50,500,3,35,0.7500,1.5,13,970.00,1.028009
1214,1000,0.50,500,3,35,0.7500,1.5,14,980.00,2.282190
1215,1000,0.50,500,3,35,0.7500,1.5,15,990.00,1.801742
1216,1000,0.50,500,3,35,0.7500,1.5,16,992.00,2.462292
1217,1000,0.50,500,3,35,0.7500,1.5,17,964.00,0.279527
1218,1000,0.50,500,3,35,0.7500,1.5,18,997.00,6.359491
1219,1000,0.50,500,3,35,0.7500,1.5,19,1000.00,0.470835
1220,1000,0.50,500,3,35,0.7500,1.5,20,989.00,5.353168
1221,1000,0.50,500,3,35,0.7500,1.5,21,959.00,0.078572
1222,1000,0.50,500,3,35,0.7500,1.5,22,1003.00,0.913603
1223,1000,0.50,500,3,35,0.7500,1.5,23,947.00,1.566549
1224,1000,0.50,500,3,35,0.7500,1.5,24,927.00,1.894543
1225,1000,0.50,500,3,35,0.7500,1.5,25,935.00,1.708276
1226,1000,0.50,500,3,35,0.7500,1.5,26,911.00,5.700900
1227,1000,0.50,500,3,35,0.7500,1.5,27,939.00,1.841361
1228,1000,0.50,500,3,35,0.7500,1.5,28,930.00,4.944667
1229,1000,0.50,500,3,35,0.7500,1.5,29,940.00,7.035559
1230,1000,0.50,500,3,35,0.7500,1.5,30,936.00,1.705774
1231,1000,0.50,500,3,35,0.7500,1.5,31,954.00,4.760027
1232,1000,0.50,500,3,35,0.7500,1.5,32,941.00,23.508245
1233,1000,0.50,500,3,35,0.7500,1.5,33,997.00,1.299584
1234,1000,0.50,500,3,35,0.7500,1.5,34,967.00,0.772996
1235,1000,0.50,500,3,35,0.7500,1.5,35,997.00,1.165426
1236,1000,0.50,500,3,35,0.7500,1.5,36,981.00,6.090230
1237,1000,0.50,500,3,35,0.7500,1.5,37,979.00,1.909211
1238,1000,0.50,500,3,35,0.7500,1.5,38,974.00,5.974535
1239,1000,0.50,500,3,35,0.7500,1.5,39,992.00,0.299770
1240,1000,0.50,500,3,35,0.7500,1.5,40,1000.00,0.350687
1241,1000,0.50,500,3,35,0.7500,1.5,41,950.00,1.881132
1242,1000,0.50,500,3,35,0.7500,1.5,42,981.00,4.795300
1243,1000,0.50,500,3,35,0.7500,1.5,43,988.00,15.627181
1244,1000,0.50,500,3,35,0.7500,1.5,44,1032.00,0.943581
1245,1000,0.50,500,3,35,0.7500,1.5,45,967.00,2.751980
1246,1000,0.50,500,3,35,0.7500,1.5,46,985.00,4.259218
1247,1000,0.50,500,3,35,0.7500,1.5,47,974.00,5.828695
1248,1000,0.50,500,3,35,0.7500,1.5,48,994.00,2.776845
1249,1000,0.50,500,3,35,0.7500,1.5,49,975.00,1.403004
1250,1000,0.50,500,3,35,0.7500,1.5,50,1010.00,8.304995
1251,1000,0.50,500,3,35,0.7500,1.5,51,998.00,0.539094
1252,1000,0.50,500,3,35,0.7500,1.5,52,988.00,3.371077
1253,1000,0.50,500,3,35,0.7500,1.5,53,988.00,3.743491
1254,1000,0.50,500,3,35,0.7500,1.5,54,962.00,4.587419
1255,1000,0.50,500,3,35,0.7500,1.5,55,1003.00,2.576176
1256,1000,0.50,500,3,35,0.7500,1.5,56,961.00,1.422880
1257,1000,0.50,500,3,35,0.7500,1.5,57,989.00,0.719814
1258,1000,0.50,500,3,35,0.7500,1.5,58,968.00,17.625610
1259,1000,0.50,500,3,35,0.7500,1.5,59,982.00,0.090324
1260,1000,0.50,500,3,35,0.7500,1.5,60,1010.00,0.682165
1261,1000,0.50,500,3,35,0.7500,1.5,61,982.00,1.328436
1262,1000,0.50,500,3,35,0.7500,1.5,62,988.00,2.594658
1263,1000,0.50,500,3,35,0.7500,1.5,63,996.00,0.259521
1264,1000,0.50,500,3,35,0.7500,1.5,64,996.00,5.640362
1265,1000,0.50,500,3,35,0.7500,1.5,65,980.00,3.135737
1266,1000,0.50,500,3,35,0.7500,1.5,66,1007.00,7.702051
1267,1000,0.50,500,3,35,0.7500,1.5,67,963.00,3.069322
1268,1000,0.50,500,3,35,0.7500,1.5,68,962.00,3.154440
1269,1000,0.50,500,3,35,0.7500,1.5,69,989.00,4.575499
1270,1000,0.50,500,3,35,0.7500,1.5,70,989.00,18.667362
1271,1000,0.50,500,3,35,0.7500,1.5,71,965.00,1.888962
1272,1000,0.50,500,3,35,0.7500,1.5,72,975.00,1.941705
1273,1000,0.50,500,3,35,0.7500,1.5,73,969.00,1.048534
1274,1000,0.50,500,3,35,0.7500,1.5,74,959.00,4.644879
1275,1000,0.50,500,3,35,0.7500,1.5,75,990.00,9.047906
1276,1000,0.50,500,3,35,0.7500,1.5,76,983.00,9.897392
1277,1000,0.50,500,3,35,0.7500,1.5,77,975.00,1.229530
1278,1000,0.50,500,3,35,0.7500,1.5,78,959.00,0.413946
1279,1000,0.50,500,3,35,0.7500,1.5,79,994.00,10.636874
1280,1000,0.50,500,3,35,0.7500,1.5,80,991.00,0.573173
1281,1000,0.50,500,3,35,0.7500,1.5,81,924.00,2.858628
1282,1000,0.50,500,3,35,0.7500,1.5,82,953.00,9.013770
1283,1000,0.50,500,3,35,0.7500,1.5,83,966.00,1.720956
1284,1000,0.50,500,3,35,0.7500,1.5,84,980.00,25.067276
1285,1000,0.50,500,3,35,0.7500,1.5,85,1005.00,9.485453
1286,1000,0.50,500,3,35,0.7500,1.5,86,1020.00,4.731892
1287,1000,0.50,500,3,35,0.7500,1.5,87,1017.00,21.997482
1288,1000,0.50,500,3,35,0.7500,1.5,88,990.00,8.814043
1289,1000,0.50,500,3,35,0.7500,1.5,89,981.00,4.672043
1290,1000,0.50,500,3,35,0.7500,1.5,90,980.00,4.208345
1291,1000,0.50,500,3,35,0.7500,1.5,91,1007.00,12.320474
1292,1000,0.50,500,3,35,0.7500,1.5,92,981.00,5.770632
1293,1000,0.50,500,3,35,0.7500,1.5,93,946.00,1.765999
1294,1000,0.50,500,3,35,0.7500,1.5,94,988.00,1.333501
1295,1000,0.50,500,3,35,0.7500,1.5,95,1009.00,7.940713
1296,1000,0.50,500,3,35,0.7500,1.5,96,967.00,6.693457
1297,1000,0.50,500,3,35,0.7500,1.5,97,995.00,11.845188
1298,1000,0.50,500,3,35,0.7500,1.5,98,1019.00,10.323405
1299,1000,0.50,500,3,35,0.7500,1.5,99,964.00,15.634312
1300,1000,0.50,500,3,35,1.0000,2.0,0,1014.00,1.754954
1301,1000,0.50,500,3,35,1.0000,2.0,1,1017.00,0.352989
1302,1000,0.50,500,3,35,1.0000,2.0,2,993.00,2.441100
1303,1000,0.50,500,3,35,1.0000,2.0,3,1059.00,6.736946
1304,1000,0.50,500,3,35,1.0000,2.0,4,1026.00,3.747382
1305,1000,0.50,500,3,35,1.0000,2.0,5,1027.00,15.609263
1306,1000,0.50,500,3,35,1.0000,2.0,6,989.00,3.023055
1307,1000,0.50,500,3,35,1.0000,2.0,7,1013.00,25.059248
1308,1000,0.50,500,3,35,1.0000,2.0,8,950.00,0.972143
1309,1000,0.50,500,3,35,1.0000,2.0,9,966.00,0.419448
1310,1000,0.50,500,3,35,1.0000,2.0,10,1043.00,5.420867
1311,1000,0.50,500,3,35,1.0000,2.0,11,972.00,0.696870
1312,1000,0.50,500,3,35,1.0000,2.0,12,982.00,6.730739
1313,1000,0.50,500,3,35,1.0000,2.0,13,1033.00,0.921058
1314,1000,0.50,500,3,35,1.0000,2.0,14,995.00,7.428280
1315,1000,0.50,500,3,35,1.0000,2.0,15,1011.00,0.364452
1316,1000,0.50,500,3,35,1.0000,2.0,16,1016.00,6.559312
1317,1000,0.50,500,3,35,1.0000,2.0,17,987.00,3.498062
1318,1000,0.50,500,3,35,1.0000,2.0,18,990.00,0.686326
1319,1000,0.50,500,3,35,1.0000,2.0,19,975.00,2.299952
1320,1000,0.50,500,3,35,1.0000,2.0,20,988.00,1.410085
1321,1000,0.50,500,3,35,1.0000,2.0,21,987.00,2.811883
1322,1000,0.50,500,3,35,1.0000,2.0,22,980.00,0.384342
1323,1000,0.50,500,3,35,1.0000,2.0,23,991.00,0.470947
1324,1000,0.50,500,3,35,1.0000,2.0,24,960.00,6.983664
1325,1000,0.50,500,3,35,1.0000,2.0,25,978.00,0.328999
1326,1000,0.50,500,3,35,1.0000,2.0,26,979.00,8.210917
1327,1000,0.50,500,3,35,1.0000,2.0,27,993.00,7.623228
1328,1000,0.50,500,3,35,1.0000,2.0,28,1001.00,1.292109
1329,1000,0.50,500,3,35,1.0000,2.0,29,1003.00,5.929461
1330,1000,0.50,500,3,35,1.0000,2.0,30,992.00,2.790333
1331,1000,0.50,500,3,35,1.0000,2.0,31,1025.00,3.468033
1332,1000,0.50,500,3,35,1.0000,2.0,32,959.00,0.800001
1333,1000,0.50,500,3,35,1.0000,2.0,33,1013.00,7.556614
1334,1000,0.50,500,3,35,1.0000,2.0,34,966.00,8.543917
1335,1000,0.50,500,3,35,1.0000,2.0,35,992.00,1.198149
1336,1000,0.50,500,3,35,1.0000,2.0,36,1011.00,1.681242
1337,1000,0.50,500,3,35,1.0000,2.0,37,1003.00,2.973100
1338,1000,0.50,500,3,35,1.0000,2.0,38,1001.00,2.749413
1339,1000,0.50,500,3,35,1.0000,2.0,39,995.00,6.984815
1340,1000,0.50,500,3,35,1.0000,2.0,40,972.00,1.756814
1341,1000,0.50,500,3,35,1.0000,2.0,41,1024.00,1.921797
1342,1000,0.50,500,3,35,1.0000,2.0,42,982.00,2.910180
1343,1000,0.50,500,3,35,1.0000,2.0,43,979.00,1.210997
1344,1000,0.50,500,3,35,1.0000,2.0,44,959.00,4.707071
1345,1000,0.50,500,3,35,1.0000,2.0,45,987.00,1.312705
1346,1000,0.50,500,3,35,1.0000,2.0,46,955.00,3.993350
1347,1000,0.50,500,3,35,1.0000,2.0,47,978.00,0.795607
1348,1000,0.50,500,3,35,1.0000,2.0,48,975.00,7.227374
1349,1000,0.50,500,3,35,1.0000,2.0,49,1014.00,9.516488
1350,1000,0.50,500,3,35,1.0000,2.0,50,1019.00,20.021477
1351,1000,0.50,500,3,35,1.0000,2.0,51,985.00,2.015245
1352,1000,0.50,500,3,35,1.0000,2.0,52,1030.00,1.630478
1353,1000,0.50,500,3,35,1.0000,2.0,53,1043.00,1.664938
1354,1000,0.50,500,3,35,1.0000,2.0,54,988.00,23.305223
1355,1000,0.50,500,3,35,1.0000,2.0,55,1016.00,0.395566
1356,1000,0.50,500,3,35,1.0000,2.0,56,1013.00,0.252089
1357,1000,0.50,500,3,35,1.0000,2.0,57,966.00,2.522589
1358,1000,0.50,500,3,35,1.0000,2.0,58,965.00,0.595483
1359,1000,0.50,500,3,35,1.0000,2.0,59,989.00,2.138658
1360,1000,0.50,500,3,35,1.0000,2.0,60,1024.00,0.907749
1361,1000,0.50,500,3,35,1.0000,2.0,61,998.00,0.623443
1362,1000,0.50,500,3,35,1.0000,2.0,62,947.00,0.346944
1363,1000,0.50,500,3,35,1.0000,2.0,63,1025.00,7.517883
1364,1000,0.50,500,3,35,1.0000,2.0,64,1040.00,12.100379
1365,1000,0.50,500,3,35,1.0000,2.0,65,980.00,0.389037
1366,1000,0.50,500,3,35,1.0000,2.0,66,1008.00,4.497704
1367,1000,0.50,500,3,35,1.0000,2.0,67,1000.00,5.191111
1368,1000,0.50,500,3,35,1.0000,2.0,68,989.00,3.307271
1369,1000,0.50,500,3,35,1.0000,2.0,69,978.00,1.982647
1370,1000,0.50,500,3,35,1.0000,2.0,70,995.00,0.800514
1371,1000,0.50,500,3,35,1.0000,2.0,71,991.00,1.808811
1372,1000,0.50,500,3,35,1.0000,2.0,72,990.00,6.390273
1373,1000,0.50,500,3,35,1.0000,2.0,73,1031.00,1.808250
1374,1000,0.50,500,3,35,1.0000,2.0,74,1011.00,15.680154
1375,1000,0.50,500,3,35,1.0000,2.0,75,1001.00,0.398477
1376,1000,0.50,500,3,35,1.0000,2.0,76,1010.00,3.257459
1377,1000,0.50,500,3,35,1.0000,2.0,77,953.00,5.956445
1378,1000,0.50,500,3,35,1.0000,2.0,78,977.00,4.558181
1379,1000,0.50,500,3,35,1.0000,2.0,79,1023.00,4.636392
1380,1000,0.50,500,3,35,1.0000,2.0,80,986.00,10.035828
1381,1000,0.50,500,3,35,1.0000,2.0,81,962.00,2.114352
1382,1000,0.50,500,3,35,1.0000,2.0,82,1003.00,2.879177
1383,1000,0.50,500,3,35,1.0000,2.0,83,1019.00,3.395533
1384,1000,0.50,500,3,35,1.0000,2.0,84,975.00,0.659622
1385,1000,0.50,500,3,35,1.0000,2.0,85,1020.00,1.495547
1386,1000,0.50,500,3,35,1.0000,2.0,86,974.00,0.310716
1387,1000,0.50,500,3,35,1.0000,2.0,87,995.00,3.098267
1388,1000,0.50,500,3,35,1.0000,2.0,88,980.00,4.290966
1389,1000,0.50,500,3,35,1.0000,2.0,89,988.00,0.821006
1390,1000,0.50,500,3,35,1.0000,2.0,90,989.00,0.886894
1391,1000,0.50,500,3,35,1.0000,2.0,91,1009.00,1.502451
1392,1000,0.50,500,3,35,1.0000,2.0,92,974.00,3.084846
1393,1000,0.50,500,3,35,1.0000,2.0,93,999.00,0.572110
1394,1000,0.50,500,3,35,1.0000,2.0,94,992.00,2.067223
1395,1000,0.50,500,3,35,1.0000,2.0,95,981.00,0.742174
1396,1000,0.50,500,3,35,1.0000,2.0,96,999.00,4.327868
1397,1000,0.50,500,3,35,1.0000,2.0,97,1007.00,18.490593
1398,1000,0.50,500,3,35,1.0000,2.0,98,999.00,15.025822
1399,1000,0.50,500,3,35,1.0000,2.0,99,986.00,2.474750
1400,1000,0.50,500,3,35,1.2500,2.5,0,944.00,1.928258
1401,1000,0.50,500,3,35,1.2500,2.5,1,1033.00,1.412275
1402,1000,0.50,500,3,35,1.2500,2.5,2,326.00,2.520515
1403,1000,0.50,500,3,35,1.2500,2.5,3,1014.00,7.562547
1404,1000,0.50,500,3,35,1.2500,2.5,4,223.00,1.144062
1405,1000,0.50,500,3,35,1.2500,2.5,5,454.00,5.269085
1406,1000,0.50,500,3,35,1.2500,2.5,6,977.00,0.449322
1407,1000,0.50,500,3,35,1.2500,2.5,7,723.00,1.099003
1408,1000,0.50,500,3,35,1.2500,2.5,8,1033.00,6.134230
1409,1000,0.50,500,3,35,1.2500,2.5,9,1026.00,18.359127
1410,1000,0.50,500,3,35,1.2500,2.5,10,144.00,0.876263
1411,1000,0.50,500,3,35,1.2500,2.5,11,408.00,2.260073
1412,1000,0.50,500,3,35,1.2500,2.5,12,170.00,1.259003
1413,1000,0.50,500,3,35,1.2500,2.5,13,383.00,9.794315
1414,1000,0.50,500,3,35,1.2500,2.5,14,1008.00,4.719842
1415,1000,0.50,500,3,35,1.2500,2.5,15,196.00,0.999147
1416,1000,0.50,500,3,35,1.2500,2.5,16,624.00,2.505326
1417,1000,0.50,500,3,35,1.2500,2.5,17,1005.00,1.724302
1418,1000,0.50,500,3,35,1.2500,2.5,18,665.00,1.270369
1419,1000,0.50,500,3,35,1.2500,2.5,19,637.00,2.156675
1420,1000,0.50,500,3,35,1.2500,2.5,20,637.00,8.642365
1421,1000,0.50,500,3,35,1.2500,2.5,21,316.00,0.884245
1422,1000,0.50,500,3,35,1.2500,2.5,22,672.00,8.313260
1423,1000,0.50,500,3,35,1.2500,2.5,23,187.00,0.685663
1424,1000,0.50,500,3,35,1.2500,2.5,24,496.00,2.414474
1425,1000,0.50,500,3,35,1.2500,2.5,25,1048.00,5.810500
1426,1000,0.50,500,3,35,1.2500,2.5,26,1039.00,9.547441
1427,1000,0.50,500,3,35,1.2500,2.5,27,1018.00,1.196547
1428,1000,0.50,500,3,35,1.2500,2.5,28,1038.00,0.867352
1429,1000,0.50,500,3,35,1.2500,2.5,29,326.00,3.017197
1430,1000,0.50,500,3,35,1.2500,2.5,30,1058.00,18.244370
1431,1000,0.50,500,3,35,1.2500,2.5,31,1020.00,3.549520
1432,1000,0.50,500,3,35,1.2500,2.5,32,1043.00,6.227441
1433,1000,0.50,500,3,35,1.2500,2.5,33,1080.00,19.405687
1434,1000,0.50,500,3,35,1.2500,2.5,34,68.00,1.601252
1435,1000,0.50,500,3,35,1.2500,2.5,35,1069.00,10.606912
1436,1000,0.50,500,3,35,1.2500,2.5,36,1104.00,12.062148
1437,1000,0.50,500,3,35,1.2500,2.5,37,1029.00,6.868961
1438,1000,0.50,500,3,35,1.2500,2.5,38,61.00,0.858952
1439,1000,0.50,500,3,35,1.2500,2.5,39,71.00,0.905809
1440,1000,0.50,500,3,35,1.2500,2.5,40,974.00,12.923733
1441,1000,0.50,500,3,35,1.2500,2.5,41,1033.00,4.613370
1442,1000,0.50,500,3,35,1.2500,2.5,42,404.00,1.422130
1443,1000,0.50,500,3,35,1.2500,2.5,43,1014.00,3.904155
1444,1000,0.50,500,3,35,1.2500,2.5,44,986.00,2.973053
1445,1000,0.50,500,3,35,1.2500,2.5,45,1026.00,3.184911
1446,1000,0.50,500,3,35,1.2500,2.5,46,1045.00,1.394882
1447,1000,0.50,500,3,35,1.2500,2.5,47,840.00,1.114891
1448,1000,0.50,500,3,35,1.2500,2.5,48,959.00,2.809082
1449,1000,0.50,500,3,35,1.2500,2.5,49,566.00,0.882148
1450,1000,0.50,500,3,35,1.2500,2.5,50,289.00,2.564235
1451,1000,0.50,500,3,35,1.2500,2.5,51,844.00,1.187104
1452,1000,0.50,500,3,35,1.2500,2.5,52,1045.00,9.166472
1453,1000,0.50,500,3,35,1.2500,2.5,53,96.00,2.894603
1454,1000,0.50,500,3,35,1.2500,2.5,54,1060.00,6.071000
1455,1000,0.50,500,3,35,1.2500,2.5,55,1083.00,18.249969
1456,1000,0.50,500,3,35,1.2500,2.5,56,723.00,3.863935
1457,1000,0.50,500,3,35,1.2500,2.5,57,540.00,1.796162
1458,1000,0.50,500,3,35,1.2500,2.5,58,1041.00,2.148108
1459,1000,0.50,500,3,35,1.2500,2.5,59,61.00,2.894536
1460,1000,0.50,500,3,35,1.2500,2.5,60,1034.00,11.128090
1461,1000,0.50,500,3,35,1.2500,2.5,61,1027.00,2.393480
1462,1000,0.50,500,3,35,1.2500,2.5,62,939.00,0.301854
1463,1000,0.50,500,3,35,1.2500,2.5,63,1050.00,8.421187
1464,1000,0.50,500,3,35,1.2500,2.5,64,731.00,1.012375
1465,1000,0.50,500,3,35,1.2500,2.5,65,228.00,0.250455
1466,1000,0.50,500,3,35,1.2500,2.5,66,295.00,0.162642
1467,1000,0.50,500,3,35,1.2500,2.5,67,1044.00,1.098116
1468,1000,0.50,500,3,35,1.2500,2.5,68,277.00,4.628749
1469,1000,0.50,500,3,35,1.2500,2.5,69,760.00,0.720869
1470,1000,0.50,500,3,35,1.2500,2.5,70,67.00,10.293629
1471,1000,0.50,500,3,35,1.2500,2.5,71,770.00,4.588224
1472,1000,0.50,500,3,35,1.2500,2.5,72,229.00,0.979712
1473,1000,0.50,500,3,35,1.2500,2.5,73,880.00,2.503367
1474,1000,0.50,500,3,35,1.2500,2.5,74,830.00,3.786342
1475,1000,0.50,500,3,35,1.2500,2.5,75,1017.00,20.359644
1476,1000,0.50,500,3,35,1.2500,2.5,76,1028.00,5.879434
1477,1000,0.50,500,3,35,1.2500,2.5,77,1040.00,8.381005
1478,1000,0.50,500,3,35,1.2500,2.5,78,1053.00,16.151083
1479,1000,0.50,500,3,35,1.2500,2.5,79,1030.00,4.036754
1480,1000,0.50,500,3,35,1.2500,2.5,80,1084.00,13.978191
1481,1000,0.50,500,3,35,1.2500,2.5,81,975.00,0.660678
1482,1000,0.50,500,3,35,1.2500,2.5,82,1050.00,20.262634
1483,1000,0.50,500,3,35,1.2500,2.5,83,323.00,2.840357
1484,1000,0.50,500,3,35,1.2500,2.5,84,356.00,0.437430
1485,1000,0.50,500,3,35,1.2500,2.5,85,1076.00,0.255401
1486,1000,0.50,500,3,35,1.2500,2.5,86,407.00,2.447254
1487,1000,0.50,500,3,35,1.2500,2.5,87,137.00,1.951247
1488,1000,0.50,500,3,35,1.2500,2.5,88,1047.00,4.234165
1489,1000,0.50,500,3,35,1.2500,2.5,89,821.00,1.592595
1490,1000,0.50,500,3,35,1.2500,2.5,90,376.00,0.310501
1491,1000,0.50,500,3,35,1.2500,2.5,91,404.00,3.624504
1492,1000,0.50,500,3,35,1.2500,2.5,92,60.00,0.200733
1493,1000,0.50,500,3,35,1.2500,2.5,93,1043.00,24.168713
1494,1000,0.50,500,3,35,1.2500,2.5,94,407.00,3.524926
1495,1000,0.50,500,3,35,1.2500,2.5,95,1065.00,1.038713
1496,1000,0.50,500,3,35,1.2500,2.5,96,643.00,10.113017
1497,1000,0.50,500,3,35,1.2500,2.5,97,1021.00,4.917463
1498,1000,0.50,500,3,35,1.2500,2.5,98,446.00,0.881524
1499,1000,0.50,500,3,35,1.2500,2.5,99,417.00,7.380250
1500,1000,0.50,500,3,35,1.5000,3.0,0,336.00,0.944278
1501,1000,0.50,500,3,35,1.5000,3.0,1,505.00,1.456630
1502,1000,0.50,500,3,35,1.5000,3.0,2,179.00,0.294031
1503,1000,0.50,500,3,35,1.5000,3.0,3,432.00,0.791371
1504,1000,0.50,500,3,35,1.5000,3.0,4,251.00,10.897795
1505,1000,0.50,500,3,35,1.5000,3.0,5,766.00,3.979947
1506,1000,0.50,500,3,35,1.5000,3.0,6,797.00,1.391824
1507,1000,0.50,500,3,35,1.5000,3.0,7,1042.00,25.330868
1508,1000,0.50,500,3,35,1.5000,3.0,8,145.00,2.301124
1509,1000,0.50,500,3,35,1.5000,3.0,9,155.00,3.383876
1510,1000,0.50,500,3,35,1.5000,3.0,10,233.00,0.600828
1511,1000,0.50,500,3,35,1.5000,3.0,11,414.00,13.469632
1512,1000,0.50,500,3,35,1.5000,3.0,12,400.00,1.249085
1513,1000,0.50,500,3,35,1.5000,3.0,13,645.00,2.619003
1514,1000,0.50,500,3,35,1.5000,3.0,14,321.00,4.551357
1515,1000,0.50,500,3,35,1.5000,3.0,15,653.00,9.569057
1516,1000,0.50,500,3,35,1.5000,3.0,16,333.00,12.518151
1517,1000,0.50,500,3,35,1.5000,3.0,17,1056.00,14.375701
1518,1000,0.50,500,3,35,1.5000,3.0,18,821.00,0.515443
1519,1000,0.50,500,3,35,1.5000,3.0,19,258.00,9.169171
1520,1000,0.50,500,3,35,1.5000,3.0,20,792.00,9.698093
1521,1000,0.50,500,3,35,1.5000,3.0,21,87.00,2.109734
1522,1000,0.50,500,3,35,1.5000,3.0,22,111.00,4.876960
1523,1000,0.50,500,3,35,1.5000,3.0,23,200.00,0.912712
1524,1000,0.50,500,3,35,1.5000,3.0,24,539.00,8.420541
1525,1000,0.50,500,3,35,1.5000,3.0,25,368.00,0.257782
1526,1000,0.50,500,3,35,1.5000,3.0,26,263.00,4.839802
1527,1000,0.50,500,3,35,1.5000,3.0,27,69.00,1.458158
1528,1000,0.50,500,3,35,1.5000,3.0,28,379.00,6.333351
1529,1000,0.50,500,3,35,1.5000,3.0,29,257.00,2.514615
1530,1000,0.50,500,3,35,1.5000,3.0,30,131.00,7.295385
1531,1000,0.50,500,3,35,1.5000,3.0,31,1029.00,9.546401
1532,1000,0.50,500,3,35,1.5000,3.0,32,230.00,0.218578
1533,1000,0.50,500,3,35,1.5000,3.0,33,89.00,3.827378
1534,1000,0.50,500,3,35,1.5000,3.0,34,1111.00,19.370600
1535,1000,0.50,500,3,35,1.5000,3.0,35,186.00,4.586824
1536,1000,0.50,500,3,35,1.5000,3.0,36,135.00,0.699988
1537,1000,0.50,500,3,35,1.5000,3.0,37,308.00,3.796107
1538,1000,0.50,500,3,35,1.5000,3.0,38,370.00,23.421986
1539,1000,0.50,500,3,35,1.5000,3.0,39,72.00,3.585122
1540,1000,0.50,500,3,35,1.5000,3.0,40,300.00,25.417286
1541,1000,0.50,500,3,35,1.5000,3.0,41,488.00,4.635958
1542,1000,0.50,500,3,35,1.5000,3.0,42,380.00,1.130471
1543,1000,0.50,500,3,35,1.5000,3.0,43,112.00,2.085740
1544,1000,0.50,500,3,35,1.5000,3.0,44,79.00,15.575006
1545,1000,0.50,500,3,35,1.5000,3.0,45,282.00,3.077874
1546,1000,0.50,500,3,35,1.5000,3.0,46,92.00,10.244225
1547,1000,0.50,500,3,35,1.5000,3.0,47,65.00,3.043356
1548,1000,0.50,500,3,35,1.5000,3.0,48,292.00,2.933671
1549,1000,0.50,500,3,35,1.5000,3.0,49,152.00,8.473658
1550,1000,0.50,500,3,35,1.5000,3.0,50,85.00,13.058111
1551,1000,0.50,500,3,35,1.5000,3.0,51,104.00,6.588145
1552,1000,0.50,500,3,35,1.5000,3.0,52,689.00,4.236209
1553,1000,0.50,500,3,35,1.5000,3.0,53,106.00,15.012715
1554,1000,0.50,500,3,35,1.5000,3.0,54,404.00,8.654481
1555,1000,0.50,500,3,35,1.5000,3.0,55,234.00,4.545076
1556,1000,0.50,500,3,35,1.5000,3.0,56,81.00,3.388320
1557,1000,0.50,500,3,35,1.5000,3.0,57,469.00,20.983334
1558,1000,0.50,500,3,35,1.5000,3.0,58,125.00,3.337265
1559,1000,0.50,500,3,35,1.5000,3.0,59,972.00,3.036083
1560,1000,0.50,500,3,35,1.5000,3.0,60,474.00,1.630445
1561,1000,0.50,500,3,35,1.5000,3.0,61,144.00,16.429358
1562,1000,0.50,500,3,35,1.5000,3.0,62,457.00,0.619017
1563,1000,0.50,500,3,35,1.5000,3.0,63,777.00,2.020894
1564,1000,0.50,500,3,35,1.5000,3.0,64,61.00,0.533630
1565,1000,0.50,500,3,35,1.5000,3.0,65,847.00,0.446428
1566,1000,0.50,500,3,35,1.5000,3.0,66,999.00,4.025083
1567,1000,0.50,500,3,35,1.5000,3.0,67,109.00,9.988820
1568,1000,0.50,500,3,35,1.5000,3.0,68,152.00,4.721218
1569,1000,0.50,500,3,35,1.5000,3.0,69,118.00,7.946429
1570,1000,0.50,500,3,35,1.5000,3.0,70,482.00,1.306361
1571,1000,0.50,500,3,35,1.5000,3.0,71,375.00,0.819262
