index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
1643,1000,0.10,900,2,17,1.2638,0.80,constant,43,419.00,0.759939
1644,1000,0.10,900,2,17,1.3133,0.80,constant,44,359.00,0.978264
1645,1000,0.10,900,2,17,1.2684,0.80,constant,45,373.00,0.948976
1646,1000,0.10,900,2,17,1.2213,0.80,constant,46,358.00,0.782803
1647,1000,0.10,900,2,17,1.2803,0.80,constant,47,367.00,0.906283
1648,1000,0.10,900,2,17,1.2845,0.80,constant,48,380.00,0.857211
1649,1000,0.10,900,2,17,1.2928,0.80,constant,49,385.00,0.724492
1650,1000,0.10,900,2,17,1.2968,0.80,constant,50,382.00,0.821892
1651,1000,0.10,900,2,17,1.3420,0.80,constant,51,394.00,0.791450
1652,1000,0.10,900,2,17,1.2905,0.80,constant,52,374.00,0.881468
1653,1000,0.10,900,2,17,1.2579,0.80,constant,53,357.00,0.740150
1654,1000,0.10,900,2,17,1.3496,0.80,constant,54,382.00,0.821882
1655,1000,0.10,900,2,17,1.2807,0.80,constant,55,384.00,1.340732
1656,1000,0.10,900,2,17,1.3445,0.80,constant,56,360.00,0.810227
1657,1000,0.10,900,2,17,1.2797,0.80,constant,57,362.00,0.725525
1658,1000,0.10,900,2,17,1.3524,0.80,constant,58,371.00,0.735064
1659,1000,0.10,900,2,17,1.2813,0.80,constant,59,407.00,0.788541
1660,1000,0.10,900,2,17,1.2910,0.80,constant,60,375.00,0.891829
1661,1000,0.10,900,2,17,1.3566,0.80,constant,61,338.00,0.882140
1662,1000,0.10,900,2,17,1.3184,0.80,constant,62,387.00,0.828744
1663,1000,0.10,900,2,17,1.2531,0.80,constant,63,375.00,0.718868
1664,1000,0.10,900,2,17,1.2297,0.80,constant,64,390.00,0.808620
1665,1000,0.10,900,2,17,1.2666,0.80,constant,65,350.00,0.761088
1666,1000,0.10,900,2,17,1.2398,0.80,constant,66,399.00,0.958678
1667,1000,0.10,900,2,17,1.2832,0.80,constant,67,363.00,0.875371
1668,1000,0.10,900,2,17,1.3073,0.80,constant,68,373.00,0.941301
1669,1000,0.10,900,2,17,1.3203,0.80,constant,69,394.00,0.945870
1670,1000,0.10,900,2,17,1.2702,0.80,constant,70,345.00,0.898511
1671,1000,0.10,900,2,17,1.2879,0.80,constant,71,377.00,0.891806
1672,1000,0.10,900,2,17,1.2219,0.80,constant,72,363.00,0.893097
1673,1000,0.10,900,2,17,1.2992,0.80,constant,73,340.00,0.994913
1674,1000,0.10,900,2,17,1.2696,0.80,constant,74,331.00,0.994316
1675,1000,0.10,900,2,17,1.2799,0.80,constant,75,387.00,0.674496
1676,1000,0.10,900,2,17,1.2648,0.80,constant,76,365.00,0.866837
1677,1000,0.10,900,2,17,1.3382,0.80,constant,77,376.00,0.839828
1678,1000,0.10,900,2,17,1.2701,0.80,constant,78,363.00,0.957492
1679,1000,0.10,900,2,17,1.3425,0.80,constant,79,363.00,0.771345
1680,1000,0.10,900,2,17,1.3071,0.80,constant,80,386.00,1.062115
1681,1000,0.10,900,2,17,1.2640,0.80,constant,81,360.00,0.824633
1682,1000,0.10,900,2,17,1.2564,0.80,constant,82,375.00,1.025512
1683,1000,0.10,900,2,17,1.2861,0.80,constant,83,386.00,0.927610
1684,1000,0.10,900,2,17,1.1917,0.80,constant,84,376.00,0.746082
1685,1000,0.10,900,2,17,1.2927,0.80,constant,85,362.00,0.844701
1686,1000,0.10,900,2,17,1.2315,0.80,constant,86,353.00,0.924889
1687,1000,0.10,900,2,17,1.3137,0.80,constant,87,350.00,0.691254
1688,1000,0.10,900,2,17,1.2681,0.80,constant,88,376.00,0.700356
1689,1000,0.10,900,2,17,1.2767,0.80,constant,89,379.00,0.837697
1690,1000,0.10,900,2,17,1.2713,0.80,constant,90,381.00,0.871709
1691,1000,0.10,900,2,17,1.2421,0.80,constant,91,377.00,0.756043
1692,1000,0.10,900,2,17,1.2813,0.80,constant,92,400.00,0.816238
1693,1000,0.10,900,2,17,1.2981,0.80,constant,93,359.00,0.768468
1694,1000,0.10,900,2,17,1.2906,0.80,constant,94,364.00,0.882694
1695,1000,0.10,900,2,17,1.2966,0.80,constant,95,372.00,0.848820
1696,1000,0.10,900,2,17,1.3230,0.80,constant,96,371.00,0.806986
1697,1000,0.10,900,2,17,1.3258,0.80,constant,97,387.00,0.880828
1698,1000,0.10,900,2,17,1.2662,0.80,constant,98,391.00,0.939421
1699,1000,0.10,900,2,17,1.2447,0.80,constant,99,363.00,0.836810
1700,1000,0.10,900,2,17,1.2626,0.85,constant,0,358.00,0.823609
1701,1000,0.10,900,2,17,1.2101,0.85,constant,1,364.00,0.833443
1702,1000,0.10,900,2,17,1.2204,0.85,constant,2,381.00,0.934219
1703,1000,0.10,900,2,17,1.2385,0.85,constant,3,350.00,0.952925
1704,1000,0.10,900,2,17,1.2707,0.85,constant,4,362.00,0.846083
1705,1000,0.10,900,2,17,1.2237,0.85,constant,5,374.00,0.919765
1706,1000,0.10,900,2,17,1.2128,0.85,constant,6,408.00,0.806644
1707,1000,0.10,900,2,17,1.2347,0.85,constant,7,376.00,0.871550
1708,1000,0.10,900,2,17,1.2330,0.85,constant,8,344.00,0.984203
1709,1000,0.10,900,2,17,1.2395,0.85,constant,9,347.00,0.863816
1710,1000,0.10,900,2,17,1.3010,0.85,constant,10,376.00,0.830980
1711,1000,0.10,900,2,17,1.1993,0.85,constant,11,384.00,0.930998
1712,1000,0.10,900,2,17,1.2318,0.85,constant,12,359.00,0.930204
1713,1000,0.10,900,2,17,1.2635,0.85,constant,13,379.00,1.018631
1714,1000,0.10,900,2,17,1.2630,0.85,constant,14,383.00,0.924174
1715,1000,0.10,900,2,17,1.2631,0.85,constant,15,383.00,0.741813
1716,1000,0.10,900,2,17,1.2212,0.85,constant,16,382.00,0.965178
1717,1000,0.10,900,2,17,1.2480,0.85,constant,17,371.00,0.977997
1718,1000,0.10,900,2,17,1.2233,0.85,constant,18,401.00,0.857154
1719,1000,0.10,900,2,17,1.2628,0.85,constant,19,369.00,0.853939
1720,1000,0.10,900,2,17,1.2451,0.85,constant,20,361.00,1.027425
1721,1000,0.10,900,2,17,1.2373,0.85,constant,21,354.00,0.929412
1722,1000,0.10,900,2,17,1.2478,0.85,constant,22,383.00,1.190225
1723,1000,0.10,900,2,17,1.3120,0.85,constant,23,351.00,0.979994
1724,1000,0.10,900,2,17,1.2710,0.85,constant,24,389.00,1.090101
1725,1000,0.10,900,2,17,1.2226,0.85,constant,25,374.00,0.930826
1726,1000,0.10,900,2,17,1.2476,0.85,constant,26,354.00,1.016817
1727,1000,0.10,900,2,17,1.3063,0.85,constant,27,424.00,0.937871
1728,1000,0.10,900,2,17,1.2967,0.85,constant,28,359.00,0.836203
1729,1000,0.10,900,2,17,1.2472,0.85,constant,29,380.00,1.007074
1730,1000,0.10,900,2,17,1.2521,0.85,constant,30,349.00,0.839565
1731,1000,0.10,900,2,17,1.2058,0.85,constant,31,365.00,0.888358
1732,1000,0.10,900,2,17,1.2350,0.85,constant,32,386.00,0.788396
1733,1000,0.10,900,2,17,1.2115,0.85,constant,33,353.00,0.972552
1734,1000,0.10,900,2,17,1.2741,0.85,constant,34,347.00,1.081544
1735,1000,0.10,900,2,17,1.2529,0.85,constant,35,365.00,1.005054
1736,1000,0.10,900,2,17,1.2351,0.85,constant,36,368.00,0.908044
1737,1000,0.10,900,2,17,1.2285,0.85,constant,37,358.00,0.911192
1738,1000,0.10,900,2,17,1.2067,0.85,constant,38,384.00,0.865471
1739,1000,0.10,900,2,17,1.1699,0.85,constant,39,391.00,0.891468
1740,1000,0.10,900,2,17,1.3207,0.85,constant,40,374.00,0.918132
1741,1000,0.10,900,2,17,1.2461,0.85,constant,41,376.00,0.796420
1742,1000,0.10,900,2,17,1.2264,0.85,constant,42,369.00,0.893399
1743,1000,0.10,900,2,17,1.2931,0.85,constant,43,403.00,0.803526
1744,1000,0.10,900,2,17,1.2077,0.85,constant,44,393.00,0.805435
1745,1000,0.10,900,2,17,1.3275,0.85,constant,45,368.00,0.760066
1746,1000,0.10,900,2,17,1.1982,0.85,constant,46,369.00,0.961184
1747,1000,0.10,900,2,17,1.2170,0.85,constant,47,371.00,0.977974
1748,1000,0.10,900,2,17,1.2361,0.85,constant,48,378.00,0.846068
1749,1000,0.10,900,2,17,1.2192,0.85,constant,49,396.00,0.779158
1750,1000,0.10,900,2,17,1.2264,0.85,constant,50,393.00,0.943716
1751,1000,0.10,900,2,17,1.1894,0.85,constant,51,395.00,0.905145
1752,1000,0.10,900,2,17,1.2103,0.85,constant,52,396.00,1.047621
1753,1000,0.10,900,2,17,1.2806,0.85,constant,53,375.00,0.894295
1754,1000,0.10,900,2,17,1.3078,0.85,constant,54,378.00,0.982319
1755,1000,0.10,900,2,17,1.2439,0.85,constant,55,387.00,0.824310
1756,1000,0.10,900,2,17,1.2249,0.85,constant,56,384.00,0.831747
1757,1000,0.10,900,2,17,1.2516,0.85,constant,57,368.00,0.825312
1758,1000,0.10,900,2,17,1.2120,0.85,constant,58,354.00,0.950948
1759,1000,0.10,900,2,17,1.2560,0.85,constant,59,347.00,0.867399
1760,1000,0.10,900,2,17,1.2608,0.85,constant,60,368.00,0.860893
1761,1000,0.10,900,2,17,1.2589,0.85,constant,61,377.00,0.995815
1762,1000,0.10,900,2,17,1.3265,0.85,constant,62,405.00,0.825436
1763,1000,0.10,900,2,17,1.1737,0.85,constant,63,346.00,0.895907
1764,1000,0.10,900,2,17,1.2654,0.85,constant,64,386.00,1.075586
1765,1000,0.10,900,2,17,1.3229,0.85,constant,65,370.00,0.889921
1766,1000,0.10,900,2,17,1.2355,0.85,constant,66,360.00,0.911749
1767,1000,0.10,900,2,17,1.2252,0.85,constant,67,357.00,1.095626
1768,1000,0.10,900,2,17,1.2029,0.85,constant,68,382.00,0.843806
1769,1000,0.10,900,2,17,1.2617,0.85,constant,69,375.00,0.906249
1770,1000,0.10,900,2,17,1.1812,0.85,constant,70,375.00,0.792398
1771,1000,0.10,900,2,17,1.2870,0.85,constant,71,372.00,1.044065
1772,1000,0.10,900,2,17,1.3065,0.85,constant,72,365.00,0.963824
1773,1000,0.10,900,2,17,1.2399,0.85,constant,73,359.00,0.895409
1774,1000,0.10,900,2,17,1.2321,0.85,constant,74,399.00,1.049981
1775,1000,0.10,900,2,17,1.2890,0.85,constant,75,389.00,0.987064
1776,1000,0.10,900,2,17,1.2448,0.85,constant,76,368.00,0.974760
1777,1000,0.10,900,2,17,1.2365,0.85,constant,77,358.00,0.907394
1778,1000,0.10,900,2,17,1.2054,0.85,constant,78,368.00,0.793883
1779,1000,0.10,900,2,17,1.2364,0.85,constant,79,366.00,0.930429
1780,1000,0.10,900,2,17,1.2518,0.85,constant,80,370.00,0.994850
1781,1000,0.10,900,2,17,1.2724,0.85,constant,81,406.00,0.934512
1782,1000,0.10,900,2,17,1.2480,0.85,constant,82,362.00,0.937541
1783,1000,0.10,900,2,17,1.2653,0.85,constant,83,370.00,1.006063
1784,1000,0.10,900,2,17,1.2260,0.85,constant,84,367.00,0.876393
1785,1000,0.10,900,2,17,1.2939,0.85,constant,85,395.00,0.976818
1786,1000,0.10,900,2,17,1.3198,0.85,constant,86,366.00,0.916735
1787,1000,0.10,900,2,17,1.2706,0.85,constant,87,376.00,0.863100
1788,1000,0.10,900,2,17,1.2096,0.85,constant,88,333.00,0.872465
1789,1000,0.10,900,2,17,1.2469,0.85,constant,89,365.00,0.929541
1790,1000,0.10,900,2,17,1.2138,0.85,constant,90,376.00,0.986009
1791,1000,0.10,900,2,17,1.2386,0.85,constant,91,393.00,1.125158
1792,1000,0.10,900,2,17,1.2251,0.85,constant,92,395.00,0.759427
1793,1000,0.10,900,2,17,1.2175,0.85,constant,93,368.00,0.768521
1794,1000,0.10,900,2,17,1.2834,0.85,constant,94,406.00,0.859445
1795,1000,0.10,900,2,17,1.2751,0.85,constant,95,393.00,1.044382
1796,1000,0.10,900,2,17,1.2276,0.85,constant,96,358.00,0.806954
1797,1000,0.10,900,2,17,1.2342,0.85,constant,97,384.00,0.900457
1798,1000,0.10,900,2,17,1.2321,0.85,constant,98,351.00,0.874088
1799,1000,0.10,900,2,17,1.2227,0.85,constant,99,364.00,1.054653
1800,1000,0.10,900,2,17,1.2230,0.90,constant,0,372.00,0.972484
1801,1000,0.10,900,2,17,1.1861,0.90,constant,1,370.00,0.964353
1802,1000,0.10,900,2,17,1.1969,0.90,constant,2,338.00,0.950559
1803,1000,0.10,900,2,17,1.2030,0.90,constant,3,362.00,0.932930
1804,1000,0.10,900,2,17,1.2117,0.90,constant,4,380.00,0.997932
1805,1000,0.10,900,2,17,1.1748,0.90,constant,5,402.00,1.077762
1806,1000,0.10,900,2,17,1.1580,0.90,constant,6,359.00,0.980164
1807,1000,0.10,900,2,17,1.2033,0.90,constant,7,373.00,0.979002
1808,1000,0.10,900,2,17,1.1482,0.90,constant,8,360.00,0.883254
1809,1000,0.10,900,2,17,1.2226,0.90,constant,9,373.00,0.978362
1810,1000,0.10,900,2,17,1.2262,0.90,constant,10,380.00,0.914468
1811,1000,0.10,900,2,17,1.2029,0.90,constant,11,349.00,0.991579
1812,1000,0.10,900,2,17,1.1790,0.90,constant,12,353.00,0.873536
1813,1000,0.10,900,2,17,1.1327,0.90,constant,13,331.00,0.942938
1814,1000,0.10,900,2,17,1.1887,0.90,constant,14,368.00,0.929993
1815,1000,0.10,900,2,17,1.1876,0.90,constant,15,384.00,0.954960
1816,1000,0.10,900,2,17,1.1372,0.90,constant,16,377.00,0.941705
1817,1000,0.10,900,2,17,1.2506,0.90,constant,17,357.00,0.918234
1818,1000,0.10,900,2,17,1.1773,0.90,constant,18,385.00,0.902496
1819,1000,0.10,900,2,17,1.1977,0.90,constant,19,411.00,1.155900
1820,1000,0.10,900,2,17,1.1944,0.90,constant,20,382.00,0.914609
1821,1000,0.10,900,2,17,1.1575,0.90,constant,21,380.00,1.023485
1822,1000,0.10,900,2,17,1.1393,0.90,constant,22,378.00,0.969877
1823,1000,0.10,900,2,17,1.1638,0.90,constant,23,346.00,0.922515
1824,1000,0.10,900,2,17,1.1814,0.90,constant,24,373.00,0.979830
1825,1000,0.10,900,2,17,1.1715,0.90,constant,25,368.00,1.035698
1826,1000,0.10,900,2,17,1.1563,0.90,constant,26,380.00,1.335338
1827,1000,0.10,900,2,17,1.2423,0.90,constant,27,372.00,0.898787
1828,1000,0.10,900,2,17,1.1877,0.90,constant,28,347.00,1.006604
1829,1000,0.10,900,2,17,1.2099,0.90,constant,29,329.00,0.934416
1830,1000,0.10,900,2,17,1.1869,0.90,constant,30,397.00,0.987261
1831,1000,0.10,900,2,17,1.1671,0.90,constant,31,374.00,1.028215
1832,1000,0.10,900,2,17,1.1745,0.90,constant,32,390.00,0.971426
1833,1000,0.10,900,2,17,1.1469,0.90,constant,33,382.00,0.903580
1834,1000,0.10,900,2,17,1.1358,0.90,constant,34,347.00,0.949312
1835,1000,0.10,900,2,17,1.2028,0.90,constant,35,349.00,0.838982
1836,1000,0.10,900,2,17,1.2222,0.90,constant,36,356.00,0.871095
1837,1000,0.10,900,2,17,1.1560,0.90,constant,37,371.00,0.939163
1838,1000,0.10,900,2,17,1.1451,0.90,constant,38,371.00,1.038397
1839,1000,0.10,900,2,17,1.1928,0.90,constant,39,397.00,1.139941
1840,1000,0.10,900,2,17,1.2243,0.90,constant,40,371.00,0.920640
1841,1000,0.10,900,2,17,1.2096,0.90,constant,41,367.00,0.983587
1842,1000,0.10,900,2,17,1.1874,0.90,constant,42,394.00,0.928551
1843,1000,0.10,900,2,17,1.2039,0.90,constant,43,348.00,0.905260
1844,1000,0.10,900,2,17,1.2079,0.90,constant,44,356.00,1.072490
1845,1000,0.10,900,2,17,1.1094,0.90,constant,45,382.00,1.009255
1846,1000,0.10,900,2,17,1.1571,0.90,constant,46,371.00,0.936315
1847,1000,0.10,900,2,17,1.2341,0.90,constant,47,389.00,0.988783
1848,1000,0.10,900,2,17,1.1814,0.90,constant,48,357.00,0.913567
1849,1000,0.10,900,2,17,1.1191,0.90,constant,49,366.00,0.936769
1850,1000,0.10,900,2,17,1.1045,0.90,constant,50,379.00,0.929990
1851,1000,0.10,900,2,17,1.1706,0.90,constant,51,380.00,1.085806
1852,1000,0.10,900,2,17,1.1709,0.90,constant,52,370.00,0.964185
1853,1000,0.10,900,2,17,1.2011,0.90,constant,53,359.00,0.877848
1854,1000,0.10,900,2,17,1.1807,0.90,constant,54,389.00,0.898661
1855,1000,0.10,900,2,17,1.1495,0.90,constant,55,357.00,0.878036
1856,1000,0.10,900,2,17,1.1342,0.90,constant,56,385.00,0.980632
1857,1000,0.10,900,2,17,1.1854,0.90,constant,57,371.00,0.990804
1858,1000,0.10,900,2,17,1.1791,0.90,constant,58,373.00,1.131728
1859,1000,0.10,900,2,17,1.1711,0.90,constant,59,368.00,0.965747
1860,1000,0.10,900,2,17,1.1866,0.90,constant,60,357.00,0.996816
1861,1000,0.10,900,2,17,1.1960,0.90,constant,61,364.00,0.957074
1862,1000,0.10,900,2,17,1.1783,0.90,constant,62,373.00,0.949412
1863,1000,0.10,900,2,17,1.1574,0.90,constant,63,361.00,0.979174
1864,1000,0.10,900,2,17,1.1564,0.90,constant,64,358.00,1.031414
1865,1000,0.10,900,2,17,1.1944,0.90,constant,65,363.00,0.958382
1866,1000,0.10,900,2,17,1.2221,0.90,constant,66,363.00,0.876288
1867,1000,0.10,900,2,17,1.1078,0.90,constant,67,364.00,0.933888
1868,1000,0.10,900,2,17,1.1408,0.90,constant,68,401.00,0.904146
1869,1000,0.10,900,2,17,1.1719,0.90,constant,69,352.00,0.922227
1870,1000,0.10,900,2,17,1.1788,0.90,constant,70,372.00,0.910932
1871,1000,0.10,900,2,17,1.1304,0.90,constant,71,401.00,1.049014
1872,1000,0.10,900,2,17,1.1969,0.90,constant,72,359.00,1.058427
1873,1000,0.10,900,2,17,1.1625,0.90,constant,73,362.00,0.928142
1874,1000,0.10,900,2,17,1.1533,0.90,constant,74,341.00,0.988558
1875,1000,0.10,900,2,17,1.1854,0.90,constant,75,352.00,1.031922
1876,1000,0.10,900,2,17,1.1846,0.90,constant,76,350.00,1.107403
1877,1000,0.10,900,2,17,1.1709,0.90,constant,77,359.00,0.918668
1878,1000,0.10,900,2,17,1.1774,0.90,constant,78,336.00,0.978375
1879,1000,0.10,900,2,17,1.1453,0.90,constant,79,361.00,0.919712
1880,1000,0.10,900,2,17,1.1624,0.90,constant,80,364.00,0.934579
1881,1000,0.10,900,2,17,1.1517,0.90,constant,81,381.00,0.968554
1882,1000,0.10,900,2,17,1.2008,0.90,constant,82,362.00,0.962108
1883,1000,0.10,900,2,17,1.1706,0.90,constant,83,340.00,0.988633
1884,1000,0.10,900,2,17,1.1574,0.90,constant,84,346.00,1.065699
1885,1000,0.10,900,2,17,1.1715,0.90,constant,85,385.00,1.047998
1886,1000,0.10,900,2,17,1.1419,0.90,constant,86,361.00,1.033390
1887,1000,0.10,900,2,17,1.1369,0.90,constant,87,336.00,1.077269
1888,1000,0.10,900,2,17,1.2317,0.90,constant,88,344.00,0.862872
1889,1000,0.10,900,2,17,1.1847,0.90,constant,89,372.00,0.818075
1890,1000,0.10,900,2,17,1.1706,0.90,constant,90,370.00,0.905109
1891,1000,0.10,900,2,17,1.1417,0.90,constant,91,348.00,1.000827
1892,1000,0.10,900,2,17,1.1823,0.90,constant,92,380.00,0.975800
1893,1000,0.10,900,2,17,1.1835,0.90,constant,93,385.00,1.257781
1894,1000,0.10,900,2,17,1.1970,0.90,constant,94,372.00,0.890552
1895,1000,0.10,900,2,17,1.1621,0.90,constant,95,368.00,0.944808
1896,1000,0.10,900,2,17,1.1571,0.90,constant,96,351.00,1.148150
1897,1000,0.10,900,2,17,1.1693,0.90,constant,97,384.00,0.894576
1898,1000,0.10,900,2,17,1.1624,0.90,constant,98,380.00,1.156274
1899,1000,0.10,900,2,17,1.1938,0.90,constant,99,373.00,1.094352
1900,1000,0.10,900,2,17,1.1314,0.95,constant,0,383.00,0.972485
1901,1000,0.10,900,2,17,1.1294,0.95,constant,1,367.00,1.015681
1902,1000,0.10,900,2,17,1.0606,0.95,constant,2,375.00,0.919737
1903,1000,0.10,900,2,17,1.1258,0.95,constant,3,370.00,1.089768
1904,1000,0.10,900,2,17,1.0887,0.95,constant,4,345.00,0.904755
1905,1000,0.10,900,2,17,1.1203,0.95,constant,5,342.00,0.966829
1906,1000,0.10,900,2,17,1.0954,0.95,constant,6,371.00,0.982460
1907,1000,0.10,900,2,17,1.1038,0.95,constant,7,384.00,0.917048
1908,1000,0.10,900,2,17,1.0989,0.95,constant,8,385.00,0.996949
1909,1000,0.10,900,2,17,1.0726,0.95,constant,9,384.00,0.994367
1910,1000,0.10,900,2,17,1.0882,0.95,constant,10,371.00,0.882488
1911,1000,0.10,900,2,17,1.1279,0.95,constant,11,347.00,1.032997
1912,1000,0.10,900,2,17,1.0694,0.95,constant,12,368.00,0.951300
1913,1000,0.10,900,2,17,1.0956,0.95,constant,13,344.00,0.927741
1914,1000,0.10,900,2,17,1.1051,0.95,constant,14,353.00,0.985553
1915,1000,0.10,900,2,17,1.1173,0.95,constant,15,376.00,0.960884
1916,1000,0.10,900,2,17,1.0738,0.95,constant,16,372.00,1.085074
1917,1000,0.10,900,2,17,1.1221,0.95,constant,17,386.00,0.962653
1918,1000,0.10,900,2,17,1.0950,0.95,constant,18,334.00,0.957936
1919,1000,0.10,900,2,17,1.1238,0.95,constant,19,392.00,1.074820
1920,1000,0.10,900,2,17,1.0917,0.95,constant,20,389.00,0.904933
1921,1000,0.10,900,2,17,1.1381,0.95,constant,21,375.00,0.872699
1922,1000,0.10,900,2,17,1.1177,0.95,constant,22,373.00,0.920352
1923,1000,0.10,900,2,17,1.0952,0.95,constant,23,376.00,1.100408
1924,1000,0.10,900,2,17,1.0947,0.95,constant,24,383.00,0.983268
1925,1000,0.10,900,2,17,1.0864,0.95,constant,25,329.00,1.018478
1926,1000,0.10,900,2,17,1.0530,0.95,constant,26,367.00,1.029463
1927,1000,0.10,900,2,17,1.1200,0.95,constant,27,361.00,0.988675
1928,1000,0.10,900,2,17,1.0793,0.95,constant,28,380.00,0.933082
1929,1000,0.10,900,2,17,1.1295,0.95,constant,29,346.00,1.101138
1930,1000,0.10,900,2,17,1.1981,0.95,constant,30,351.00,1.016780
1931,1000,0.10,900,2,17,1.0652,0.95,constant,31,349.00,0.954340
1932,1000,0.10,900,2,17,1.1541,0.95,constant,32,358.00,0.927283
1933,1000,0.10,900,2,17,1.1473,0.95,constant,33,368.00,1.168320
1934,1000,0.10,900,2,17,1.0127,0.95,constant,34,363.00,1.093412
1935,1000,0.10,900,2,17,1.0635,0.95,constant,35,345.00,1.012829
1936,1000,0.10,900,2,17,1.1151,0.95,constant,36,364.00,0.972854
1937,1000,0.10,900,2,17,1.1391,0.95,constant,37,382.00,0.890685
1938,1000,0.10,900,2,17,1.0490,0.95,constant,38,387.00,0.951586
1939,1000,0.10,900,2,17,1.1114,0.95,constant,39,410.00,1.047121
1940,1000,0.10,900,2,17,1.0639,0.95,constant,40,365.00,1.059740
1941,1000,0.10,900,2,17,1.0955,0.95,constant,41,376.00,1.012386
1942,1000,0.10,900,2,17,1.1146,0.95,constant,42,365.00,0.861990
1943,1000,0.10,900,2,17,1.0695,0.95,constant,43,380.00,1.230920
1944,1000,0.10,900,2,17,1.0861,0.95,constant,44,361.00,0.961249
1945,1000,0.10,900,2,17,1.0542,0.95,constant,45,408.00,1.199634
1946,1000,0.10,900,2,17,1.1391,0.95,constant,46,382.00,0.990045
1947,1000,0.10,900,2,17,1.0474,0.95,constant,47,357.00,1.020686
1948,1000,0.10,900,2,17,1.0846,0.95,constant,48,405.00,0.959275
1949,1000,0.10,900,2,17,1.0969,0.95,constant,49,334.00,1.065232
1950,1000,0.10,900,2,17,1.1047,0.95,constant,50,356.00,1.044020
1951,1000,0.10,900,2,17,1.0954,0.95,constant,51,332.00,1.003024
1952,1000,0.10,900,2,17,1.1061,0.95,constant,52,367.00,0.998324
1953,1000,0.10,900,2,17,1.1222,0.95,constant,53,385.00,1.053636
1954,1000,0.10,900,2,17,1.1116,0.95,constant,54,387.00,0.962144
1955,1000,0.10,900,2,17,1.1377,0.95,constant,55,381.00,0.952132
1956,1000,0.10,900,2,17,1.1100,0.95,constant,56,377.00,1.002860
1957,1000,0.10,900,2,17,1.1263,0.95,constant,57,370.00,1.119146
1958,1000,0.10,900,2,17,1.0952,0.95,constant,58,391.00,1.016709
1959,1000,0.10,900,2,17,1.1559,0.95,constant,59,368.00,1.039563
1960,1000,0.10,900,2,17,1.0922,0.95,constant,60,360.00,1.001876
1961,1000,0.10,900,2,17,1.1505,0.95,constant,61,383.00,1.034414
1962,1000,0.10,900,2,17,1.0760,0.95,constant,62,373.00,0.892926
1963,1000,0.10,900,2,17,1.1304,0.95,constant,63,363.00,1.046060
1964,1000,0.10,900,2,17,1.0858,0.95,constant,64,387.00,0.965707
1965,1000,0.10,900,2,17,1.0900,0.95,constant,65,384.00,0.946788
1966,1000,0.10,900,2,17,1.1019,0.95,constant,66,394.00,1.027270
1967,1000,0.10,900,2,17,1.0839,0.95,constant,67,361.00,1.108074
1968,1000,0.10,900,2,17,1.1158,0.95,constant,68,361.00,1.061061
1969,1000,0.10,900,2,17,1.0832,0.95,constant,69,363.00,0.926138
1970,1000,0.10,900,2,17,1.0920,0.95,constant,70,367.00,1.046808
1971,1000,0.10,900,2,17,1.0679,0.95,constant,71,366.00,0.963628
1972,1000,0.10,900,2,17,1.1187,0.95,constant,72,367.00,1.070757
1973,1000,0.10,900,2,17,1.0550,0.95,constant,73,370.00,1.044010
1974,1000,0.10,900,2,17,1.1186,0.95,constant,74,376.00,0.962696
1975,1000,0.10,900,2,17,1.1465,0.95,constant,75,402.00,0.934436
1976,1000,0.10,900,2,17,1.1236,0.95,constant,76,363.00,0.963835
1977,1000,0.10,900,2,17,1.0956,0.95,constant,77,348.00,0.927448
1978,1000,0.10,900,2,17,1.1344,0.95,constant,78,371.00,1.001447
1979,1000,0.10,900,2,17,1.0347,0.95,constant,79,365.00,1.005125
1980,1000,0.10,900,2,17,1.1024,0.95,constant,80,346.00,0.994148
1981,1000,0.10,900,2,17,1.0924,0.95,constant,81,385.00,0.963991
1982,1000,0.10,900,2,17,1.1343,0.95,constant,82,367.00,1.093673
1983,1000,0.10,900,2,17,1.0478,0.95,constant,83,368.00,0.854906
1984,1000,0.10,900,2,17,1.0989,0.95,constant,84,350.00,1.175424
1985,1000,0.10,900,2,17,1.0715,0.95,constant,85,342.00,1.086179
1986,1000,0.10,900,2,17,1.0829,0.95,constant,86,330.00,1.026261
1987,1000,0.10,900,2,17,1.0657,0.95,constant,87,351.00,0.910035
1988,1000,0.10,900,2,17,1.1448,0.95,constant,88,373.00,1.023670
1989,1000,0.10,900,2,17,1.1029,0.95,constant,89,371.00,1.151618
1990,1000,0.10,900,2,17,1.0386,0.95,constant,90,392.00,1.048862
