index,n,epsilon,d,m,k,t,t_multiplier,repeat,time_mu_s,model_error
1183,1000,0.50,500,3,35,0.5000,1.0,83,927.00,16.282166
1184,1000,0.50,500,3,35,0.5000,1.0,84,952.00,0.692853
1185,1000,0.50,500,3,35,0.5000,1.0,85,957.00,1.151256
1186,1000,0.50,500,3,35,0.5000,1.0,86,913.00,6.279112
1187,1000,0.50,500,3,35,0.5000,1.0,87,950.00,9.713655
1188,1000,0.50,500,3,35,0.5000,1.0,88,933.00,1.317123
1189,1000,0.50,500,3,35,0.5000,1.0,89,910.00,28.872671
1190,1000,0.50,500,3,35,0.5000,1.0,90,947.00,12.458730
1191,1000,0.50,500,3,35,0.5000,1.0,91,912.00,19.256927
1192,1000,0.50,500,3,35,0.5000,1.0,92,915.00,8.500265
1193,1000,0.50,500,3,35,0.5000,1.0,93,920.00,1.589640
1194,1000,0.50,500,3,35,0.5000,1.0,94,912.00,12.317980
1195,1000,0.50,500,3,35,0.5000,1.0,95,962.00,1.124331
1196,1000,0.50,500,3,35,0.5000,1.0,96,956.00,1.010438
1197,1000,0.50,500,3,35,0.5000,1.0,97,905.00,7.899814
1198,1000,0.50,500,3,35,0.5000,1.0,98,970.00,2.424606
1199,1000,0.50,500,3,35,0.5000,1.0,99,919.00,3.745335
1200,1000,0.50,500,3,35,0.7500,1.5,0,983.00,7.667688
1201,1000,0.50,500,3,35,0.7500,1.5,1,932.00,8.071409
1202,1000,0.50,500,3,35,0.7500,1.5,2,986.00,1.783110
1203,1000,0.50,500,3,35,0.7500,1.5,3,969.00,1.541959
1204,1000,0.50,500,3,35,0.7500,1.5,4,930.00,2.371962
1205,1000,0.50,500,3,35,0.7500,1.5,5,941.00,9.984952
1206,1000,0.50,500,3,35,0.7500,1.5,6,967.00,0.513441
1207,1000,0.50,500,3,35,0.7500,1.5,7,980.00,1.170226
1208,1000,0.50,500,3,35,0.7500,1.5,8,976.00,3.078828
1209,1000,0.50,500,3,35,0.7500,1.5,9,933.00,0.922851
1210,1000,0.50,500,3,35,0.7500,1.5,10,995.00,5.453222
1211,1000,0.50,500,3,35,0.7500,1.5,11,944.00,3.195688
1212,1000,0.50,500,3,35,0.7500,1.5,12,952.00,2.029351
1213,1000,0.50,500,3,35,0.7500,1.5,13,969.00,4.911912
1214,1000,0.50,500,3,35,0.7500,1.5,14,965.00,1.841325
1215,1000,0.50,500,3,35,0.7500,1.5,15,961.00,0.850628
1216,1000,0.50,500,3,35,0.7500,1.5,16,990.00,1.314251
1217,1000,0.50,500,3,35,0.7500,1.5,17,966.00,7.638484
1218,1000,0.50,500,3,35,0.7500,1.5,18,959.00,0.743739
1219,1000,0.50,500,3,35,0.7500,1.5,19,957.00,12.902080
1220,1000,0.50,500,3,35,0.7500,1.5,20,1003.00,0.505293
1221,1000,0.50,500,3,35,0.7500,1.5,21,964.00,9.339393
1222,1000,0.50,500,3,35,0.7500,1.5,22,969.00,6.751392
1223,1000,0.50,500,3,35,0.7500,1.5,23,978.00,6.186515
1224,1000,0.50,500,3,35,0.7500,1.5,24,933.00,7.276011
1225,1000,0.50,500,3,35,0.7500,1.5,25,972.00,5.655505
1226,1000,0.50,500,3,35,0.7500,1.5,26,979.00,4.459782
1227,1000,0.50,500,3,35,0.7500,1.5,27,996.00,4.905902
1228,1000,0.50,500,3,35,0.7500,1.5,28,954.00,4.877322
1229,1000,0.50,500,3,35,0.7500,1.5,29,942.00,3.589130
1230,1000,0.50,500,3,35,0.7500,1.5,30,939.00,13.052382
1231,1000,0.50,500,3,35,0.7500,1.5,31,943.00,1.459883
1232,1000,0.50,500,3,35,0.7500,1.5,32,960.00,3.893945
1233,1000,0.50,500,3,35,0.7500,1.5,33,966.00,2.673983
1234,1000,0.50,500,3,35,0.7500,1.5,34,939.00,2.366632
1235,1000,0.50,500,3,35,0.7500,1.5,35,970.00,10.555572
1236,1000,0.50,500,3,35,0.7500,1.5,36,938.00,0.421310
1237,1000,0.50,500,3,35,0.7500,1.5,37,959.00,15.390138
1238,1000,0.50,500,3,35,0.7500,1.5,38,977.00,2.194939
1239,1000,0.50,500,3,35,0.7500,1.5,39,985.00,1.152308
1240,1000,0.50,500,3,35,0.7500,1.5,40,945.00,6.947699
1241,1000,0.50,500,3,35,0.7500,1.5,41,909.00,11.445484
1242,1000,0.50,500,3,35,0.7500,1.5,42,952.00,8.423164
1243,1000,0.50,500,3,35,0.7500,1.5,43,963.00,22.429379
1244,1000,0.50,500,3,35,0.7500,1.5,44,946.00,18.128479
1245,1000,0.50,500,3,35,0.7500,1.5,45,977.00,11.939156
1246,1000,0.50,500,3,35,0.7500,1.5,46,972.00,18.862169
1247,1000,0.50,500,3,35,0.7500,1.5,47,984.00,0.887186
1248,1000,0.50,500,3,35,0.7500,1.5,48,966.00,6.843894
1249,1000,0.50,500,3,35,0.7500,1.5,49,943.00,3.708603
1250,1000,0.50,500,3,35,0.7500,1.5,50,958.00,4.714561
1251,1000,0.50,500,3,35,0.7500,1.5,51,970.00,10.705932
1252,1000,0.50,500,3,35,0.7500,1.5,52,969.00,14.301437
1253,1000,0.50,500,3,35,0.7500,1.5,53,962.00,3.517148
1254,1000,0.50,500,3,35,0.7500,1.5,54,973.00,0.678133
1255,1000,0.50,500,3,35,0.7500,1.5,55,978.00,0.321129
1256,1000,0.50,500,3,35,0.7500,1.5,56,918.00,3.474258
1257,1000,0.50,500,3,35,0.7500,1.5,57,1000.00,2.955492
1258,1000,0.50,500,3,35,0.7500,1.5,58,961.00,22.264818
1259,1000,0.50,500,3,35,0.7500,1.5,59,957.00,2.024211
1260,1000,0.50,500,3,35,0.7500,1.5,60,961.00,6.706935
1261,1000,0.50,500,3,35,0.7500,1.5,61,981.00,5.552211
1262,1000,0.50,500,3,35,0.7500,1.5,62,979.00,6.358737
1263,1000,0.50,500,3,35,0.7500,1.5,63,1000.00,1.350516
1264,1000,0.50,500,3,35,0.7500,1.5,64,986.00,1.596654
1265,1000,0.50,500,3,35,0.7500,1.5,65,973.00,8.835140
1266,1000,0.50,500,3,35,0.7500,1.5,66,991.00,9.007258
1267,1000,0.50,500,3,35,0.7500,1.5,67,991.00,1.103739
1268,1000,0.50,500,3,35,0.7500,1.5,68,975.00,2.882904
1269,1000,0.50,500,3,35,0.7500,1.5,69,965.00,3.096073
1270,1000,0.50,500,3,35,0.7500,1.5,70,987.00,4.588165
1271,1000,0.50,500,3,35,0.7500,1.5,71,972.00,3.542540
1272,1000,0.50,500,3,35,0.7500,1.5,72,958.00,1.562692
1273,1000,0.50,500,3,35,0.7500,1.5,73,977.00,23.697950
1274,1000,0.50,500,3,35,0.7500,1.5,74,964.00,13.348209
1275,1000,0.50,500,3,35,0.7500,1.5,75,979.00,5.454941
1276,1000,0.50,500,3,35,0.7500,1.5,76,983.00,0.485036
1277,1000,0.50,500,3,35,0.7500,1.5,77,978.00,3.328104
1278,1000,0.50,500,3,35,0.7500,1.5,78,1045.00,1.402024
1279,1000,0.50,500,3,35,0.7500,1.5,79,979.00,9.865191
1280,1000,0.50,500,3,35,0.7500,1.5,80,941.00,1.119040
1281,1000,0.50,500,3,35,0.7500,1.5,81,936.00,3.480717
1282,1000,0.50,500,3,35,0.7500,1.5,82,923.00,2.765060
1283,1000,0.50,500,3,35,0.7500,1.5,83,908.00,0.651028
1284,1000,0.50,500,3,35,0.7500,1.5,84,921.00,0.968570
1285,1000,0.50,500,3,35,0.7500,1.5,85,961.00,0.648168
1286,1000,0.50,500,3,35,0.7500,1.5,86,980.00,1.013843
1287,1000,0.50,500,3,35,0.7500,1.5,87,973.00,0.345217
1288,1000,0.50,500,3,35,0.7500,1.5,88,932.00,4.327965
1289,1000,0.50,500,3,35,0.7500,1.5,89,964.00,3.318418
1290,1000,0.50,500,3,35,0.7500,1.5,90,991.00,0.536592
1291,1000,0.50,500,3,35,0.7500,1.5,91,933.00,6.433265
1292,1000,0.50,500,3,35,0.7500,1.5,92,957.00,1.271703
1293,1000,0.50,500,3,35,0.7500,1.5,93,937.00,5.163684
1294,1000,0.50,500,3,35,0.7500,1.5,94,953.00,2.241358
1295,1000,0.50,500,3,35,0.7500,1.5,95,958.00,1.531351
1296,1000,0.50,500,3,35,0.7500,1.5,96,959.00,0.790974
1297,1000,0.50,500,3,35,0.7500,1.5,97,978.00,2.970185
1298,1000,0.50,500,3,35,0.7500,1.5,98,927.00,0.227178
1299,1000,0.50,500,3,35,0.7500,1.5,99,937.00,1.590037
1300,1000,0.50,500,3,35,1.0000,2.0,0,984.00,0.414951
1301,1000,0.50,500,3,35,1.0000,2.0,1,972.00,0.643624
1302,1000,0.50,500,3,35,1.0000,2.0,2,981.00,2.104312
1303,1000,0.50,500,3,35,1.0000,2.0,3,962.00,0.894242
1304,1000,0.50,500,3,35,1.0000,2.0,4,941.00,0.906909
1305,1000,0.50,500,3,35,1.0000,2.0,5,1012.00,6.767417
1306,1000,0.50,500,3,35,1.0000,2.0,6,934.00,0.190483
1307,1000,0.50,500,3,35,1.0000,2.0,7,967.00,0.421426
1308,1000,0.50,500,3,35,1.0000,2.0,8,969.00,0.490465
1309,1000,0.50,500,3,35,1.0000,2.0,9,924.00,1.910049
1310,1000,0.50,500,3,35,1.0000,2.0,10,921.00,1.109334
1311,1000,0.50,500,3,35,1.0000,2.0,11,963.00,1.165652
1312,1000,0.50,500,3,35,1.0000,2.0,12,964.00,0.690065
1313,1000,0.50,500,3,35,1.0000,2.0,13,996.00,2.563402
1314,1000,0.50,500,3,35,1.0000,2.0,14,970.00,6.693502
1315,1000,0.50,500,3,35,1.0000,2.0,15,970.00,6.647953
1316,1000,0.50,500,3,35,1.0000,2.0,16,1004.00,8.361009
1317,1000,0.50,500,3,35,1.0000,2.0,17,931.00,1.669919
1318,1000,0.50,500,3,35,1.0000,2.0,18,966.00,11.479212
1319,1000,0.50,500,3,35,1.0000,2.0,19,970.00,1.839307
1320,1000,0.50,500,3,35,1.0000,2.0,20,1028.00,2.337230
1321,1000,0.50,500,3,35,1.0000,2.0,21,934.00,6.430023
1322,1000,0.50,500,3,35,1.0000,2.0,22,989.00,0.703979
1323,1000,0.50,500,3,35,1.0000,2.0,23,963.00,0.707975
1324,1000,0.50,500,3,35,1.0000,2.0,24,943.00,5.624990
1325,1000,0.50,500,3,35,1.0000,2.0,25,958.00,0.323395
1326,1000,0.50,500,3,35,1.0000,2.0,26,981.00,0.715269
1327,1000,0.50,500,3,35,1.0000,2.0,27,989.00,1.826252
1328,1000,0.50,500,3,35,1.0000,2.0,28,947.00,1.265009
1329,1000,0.50,500,3,35,1.0000,2.0,29,969.00,4.378810
1330,1000,0.50,500,3,35,1.0000,2.0,30,998.00,3.787600
1331,1000,0.50,500,3,35,1.0000,2.0,31,943.00,10.443978
1332,1000,0.50,500,3,35,1.0000,2.0,32,961.00,7.058773
1333,1000,0.50,500,3,35,1.0000,2.0,33,961.00,13.903978
1334,1000,0.50,500,3,35,1.0000,2.0,34,990.00,1.060190
1335,1000,0.50,500,3,35,1.0000,2.0,35,979.00,18.407316
1336,1000,0.50,500,3,35,1.0000,2.0,36,957.00,0.588044
1337,1000,0.50,500,3,35,1.0000,2.0,37,987.00,9.347063
1338,1000,0.50,500,3,35,1.0000,2.0,38,946.00,0.608348
1339,1000,0.50,500,3,35,1.0000,2.0,39,1014.00,4.394226
1340,1000,0.50,500,3,35,1.0000,2.0,40,987.00,9.848015
1341,1000,0.50,500,3,35,1.0000,2.0,41,1017.00,1.550127
1342,1000,0.50,500,3,35,1.0000,2.0,42,969.00,1.348550
1343,1000,0.50,500,3,35,1.0000,2.0,43,943.00,12.419343
1344,1000,0.50,500,3,35,1.0000,2.0,44,971.00,19.630056
1345,1000,0.50,500,3,35,1.0000,2.0,45,982.00,1.472033
1346,1000,0.50,500,3,35,1.0000,2.0,46,992.00,0.063260
1347,1000,0.50,500,3,35,1.0000,2.0,47,995.00,0.820839
1348,1000,0.50,500,3,35,1.0000,2.0,48,941.00,0.442260
1349,1000,0.50,500,3,35,1.0000,2.0,49,977.00,18.294678
1350,1000,0.50,500,3,35,1.0000,2.0,50,943.00,1.231249
1351,1000,0.50,500,3,35,1.0000,2.0,51,991.00,3.220042
1352,1000,0.50,500,3,35,1.0000,2.0,52,953.00,2.942418
1353,1000,0.50,500,3,35,1.0000,2.0,53,899.00,1.259760
1354,1000,0.50,500,3,35,1.0000,2.0,54,1001.00,0.442212
1355,1000,0.50,500,3,35,1.0000,2.0,55,990.00,1.773051
1356,1000,0.50,500,3,35,1.0000,2.0,56,967.00,0.111965
1357,1000,0.50,500,3,35,1.0000,2.0,57,967.00,2.031094
1358,1000,0.50,500,3,35,1.0000,2.0,58,936.00,2.147773
1359,1000,0.50,500,3,35,1.0000,2.0,59,959.00,0.677647
1360,1000,0.50,500,3,35,1.0000,2.0,60,932.00,0.751641
1361,1000,0.50,500,3,35,1.0000,2.0,61,935.00,0.767192
1362,1000,0.50,500,3,35,1.0000,2.0,62,934.00,8.086454
1363,1000,0.50,500,3,35,1.0000,2.0,63,989.00,3.680779
1364,1000,0.50,500,3,35,1.0000,2.0,64,963.00,1.169822
1365,1000,0.50,500,3,35,1.0000,2.0,65,957.00,2.780745
1366,1000,0.50,500,3,35,1.0000,2.0,66,962.00,0.956173
1367,1000,0.50,500,3,35,1.0000,2.0,67,998.00,2.269291
1368,1000,0.50,500,3,35,1.0000,2.0,68,937.00,0.148151
1369,1000,0.50,500,3,35,1.0000,2.0,69,1008.00,3.654145
1370,1000,0.50,500,3,35,1.0000,2.0,70,1013.00,0.310570
1371,1000,0.50,500,3,35,1.0000,2.0,71,952.00,0.887326
1372,1000,0.50,500,3,35,1.0000,2.0,72,969.00,0.557500
1373,1000,0.50,500,3,35,1.0000,2.0,73,927.00,5.475722
1374,1000,0.50,500,3,35,1.0000,2.0,74,960.00,2.557532
1375,1000,0.50,500,3,35,1.0000,2.0,75,995.00,5.654694
1376,1000,0.50,500,3,35,1.0000,2.0,76,925.00,8.651150
1377,1000,0.50,500,3,35,1.0000,2.0,77,983.00,8.118924
1378,1000,0.50,500,3,35,1.0000,2.0,78,981.00,15.421742
1379,1000,0.50,500,3,35,1.0000,2.0,79,965.00,0.254920
1380,1000,0.50,500,3,35,1.0000,2.0,80,972.00,8.646753
1381,1000,0.50,500,3,35,1.0000,2.0,81,974.00,2.019112
1382,1000,0.50,500,3,35,1.0000,2.0,82,970.00,0.784939
1383,1000,0.50,500,3,35,1.0000,2.0,83,957.00,0.890138
1384,1000,0.50,500,3,35,1.0000,2.0,84,953.00,6.660434
1385,1000,0.50,500,3,35,1.0000,2.0,85,978.00,3.055678
1386,1000,0.50,500,3,35,1.0000,2.0,86,956.00,3.284820
1387,1000,0.50,500,3,35,1.0000,2.0,87,997.00,1.131164
1388,1000,0.50,500,3,35,1.0000,2.0,88,948.00,2.283008
1389,1000,0.50,500,3,35,1.0000,2.0,89,955.00,0.899225
1390,1000,0.50,500,3,35,1.0000,2.0,90,935.00,1.880184
1391,1000,0.50,500,3,35,1.0000,2.0,91,958.00,3.118110
1392,1000,0.50,500,3,35,1.0000,2.0,92,989.00,1.090804
1393,1000,0.50,500,3,35,1.0000,2.0,93,974.00,3.298952
1394,1000,0.50,500,3,35,1.0000,2.0,94,1006.00,13.323074
1395,1000,0.50,500,3,35,1.0000,2.0,95,987.00,1.046543
1396,1000,0.50,500,3,35,1.0000,2.0,96,1036.00,13.038986
1397,1000,0.50,500,3,35,1.0000,2.0,97,1010.00,2.328341
1398,1000,0.50,500,3,35,1.0000,2.0,98,1052.00,1.576354
1399,1000,0.50,500,3,35,1.0000,2.0,99,1048.00,5.580754
1400,1000,0.50,500,3,35,1.2500,2.5,0,1038.00,17.764700
1401,1000,0.50,500,3,35,1.2500,2.5,1,442.00,0.504883
1402,1000,0.50,500,3,35,1.2500,2.5,2,1043.00,8.311047
1403,1000,0.50,500,3,35,1.2500,2.5,3,365.00,3.121788
1404,1000,0.50,500,3,35,1.2500,2.5,4,433.00,1.451641
1405,1000,0.50,500,3,35,1.2500,2.5,5,1024.00,4.561536
1406,1000,0.50,500,3,35,1.2500,2.5,6,639.00,1.681708
1407,1000,0.50,500,3,35,1.2500,2.5,7,1044.00,14.810680
1408,1000,0.50,500,3,35,1.2500,2.5,8,1012.00,9.013273
1409,1000,0.50,500,3,35,1.2500,2.5,9,1102.00,0.532807
1410,1000,0.50,500,3,35,1.2500,2.5,10,1051.00,11.723713
1411,1000,0.50,500,3,35,1.2500,2.5,11,324.00,0.920453
1412,1000,0.50,500,3,35,1.2500,2.5,12,65.00,2.674525
1413,1000,0.50,500,3,35,1.2500,2.5,13,1079.00,9.976064
1414,1000,0.50,500,3,35,1.2500,2.5,14,396.00,0.917540
1415,1000,0.50,500,3,35,1.2500,2.5,15,1027.00,5.908676
1416,1000,0.50,500,3,35,1.2500,2.5,16,113.00,3.884928
1417,1000,0.50,500,3,35,1.2500,2.5,17,1041.00,9.688718
1418,1000,0.50,500,3,35,1.2500,2.5,18,387.00,3.452211
1419,1000,0.50,500,3,35,1.2500,2.5,19,1114.00,11.492232
1420,1000,0.50,500,3,35,1.2500,2.5,20,272.00,8.275397
1421,1000,0.50,500,3,35,1.2500,2.5,21,1020.00,13.560849
1422,1000,0.50,500,3,35,1.2500,2.5,22,477.00,8.600638
1423,1000,0.50,500,3,35,1.2500,2.5,23,1072.00,2.522385
1424,1000,0.50,500,3,35,1.2500,2.5,24,141.00,1.315971
1425,1000,0.50,500,3,35,1.2500,2.5,25,1112.00,15.100673
1426,1000,0.50,500,3,35,1.2500,2.5,26,1069.00,5.727643
1427,1000,0.50,500,3,35,1.2500,2.5,27,1083.00,3.617060
1428,1000,0.50,500,3,35,1.2500,2.5,28,417.00,0.575153
1429,1000,0.50,500,3,35,1.2500,2.5,29,70.00,1.504772
1430,1000,0.50,500,3,35,1.2500,2.5,30,162.00,1.173881
1431,1000,0.50,500,3,35,1.2500,2.5,31,149.00,1.400411
1432,1000,0.50,500,3,35,1.2500,2.5,32,549.00,4.747647
1433,1000,0.50,500,3,35,1.2500,2.5,33,1054.00,7.073507
1434,1000,0.50,500,3,35,1.2500,2.5,34,840.00,0.095824
1435,1000,0.50,500,3,35,1.2500,2.5,35,262.00,0.998882
1436,1000,0.50,500,3,35,1.2500,2.5,36,911.00,10.610335
1437,1000,0.50,500,3,35,1.2500,2.5,37,1072.00,8.692883
1438,1000,0.50,500,3,35,1.2500,2.5,38,81.00,1.908574
1439,1000,0.50,500,3,35,1.2500,2.5,39,1036.00,8.510390
1440,1000,0.50,500,3,35,1.2500,2.5,40,128.00,1.776463
1441,1000,0.50,500,3,35,1.2500,2.5,41,579.00,0.289263
1442,1000,0.50,500,3,35,1.2500,2.5,42,123.00,1.408504
1443,1000,0.50,500,3,35,1.2500,2.5,43,1053.00,2.256357
1444,1000,0.50,500,3,35,1.2500,2.5,44,938.00,2.369261
1445,1000,0.50,500,3,35,1.2500,2.5,45,282.00,1.693895
1446,1000,0.50,500,3,35,1.2500,2.5,46,308.00,0.707091
1447,1000,0.50,500,3,35,1.2500,2.5,47,986.00,2.568090
1448,1000,0.50,500,3,35,1.2500,2.5,48,437.00,0.678797
1449,1000,0.50,500,3,35,1.2500,2.5,49,1045.00,7.182612
1450,1000,0.50,500,3,35,1.2500,2.5,50,1075.00,19.590117
1451,1000,0.50,500,3,35,1.2500,2.5,51,1075.00,10.502596
1452,1000,0.50,500,3,35,1.2500,2.5,52,560.00,1.492182
1453,1000,0.50,500,3,35,1.2500,2.5,53,961.00,3.363610
1454,1000,0.50,500,3,35,1.2500,2.5,54,246.00,4.505912
1455,1000,0.50,500,3,35,1.2500,2.5,55,243.00,2.530775
1456,1000,0.50,500,3,35,1.2500,2.5,56,86.00,1.921904
1457,1000,0.50,500,3,35,1.2500,2.5,57,992.00,0.447387
1458,1000,0.50,500,3,35,1.2500,2.5,58,60.00,2.234012
1459,1000,0.50,500,3,35,1.2500,2.5,59,953.00,4.634857
1460,1000,0.50,500,3,35,1.2500,2.5,60,70.00,5.220394
1461,1000,0.50,500,3,35,1.2500,2.5,61,71.00,0.489818
1462,1000,0.50,500,3,35,1.2500,2.5,62,215.00,0.850082
1463,1000,0.50,500,3,35,1.2500,2.5,63,355.00,2.506664
1464,1000,0.50,500,3,35,1.2500,2.5,64,549.00,5.037930
1465,1000,0.50,500,3,35,1.2500,2.5,65,945.00,3.411674
1466,1000,0.50,500,3,35,1.2500,2.5,66,1012.00,4.524211
1467,1000,0.50,500,3,35,1.2500,2.5,67,91.00,1.929849
1468,1000,0.50,500,3,35,1.2500,2.5,68,108.00,1.262575
1469,1000,0.50,500,3,35,1.2500,2.5,69,66.00,1.891726
1470,1000,0.50,500,3,35,1.2500,2.5,70,179.00,2.576992
1471,1000,0.50,500,3,35,1.2500,2.5,71,335.00,3.109378
1472,1000,0.50,500,3,35,1.2500,2.5,72,1010.00,7.523085
1473,1000,0.50,500,3,35,1.2500,2.5,73,717.00,1.293967
1474,1000,0.50,500,3,35,1.2500,2.5,74,842.00,4.571787
1475,1000,0.50,500,3,35,1.2500,2.5,75,95.00,2.886989
1476,1000,0.50,500,3,35,1.2500,2.5,76,108.00,7.541491
1477,1000,0.50,500,3,35,1.2500,2.5,77,1019.00,4.958883
1478,1000,0.50,500,3,35,1.2500,2.5,78,1074.00,5.058210
1479,1000,0.50,500,3,35,1.2500,2.5,79,1048.00,18.344965
1480,1000,0.50,500,3,35,1.2500,2.5,80,1011.00,9.882640
1481,1000,0.50,500,3,35,1.2500,2.5,81,527.00,5.717268
1482,1000,0.50,500,3,35,1.2500,2.5,82,1054.00,5.356194
1483,1000,0.50,500,3,35,1.2500,2.5,83,407.00,0.655398
1484,1000,0.50,500,3,35,1.2500,2.5,84,1063.00,5.252316
1485,1000,0.50,500,3,35,1.2500,2.5,85,589.00,1.784345
1486,1000,0.50,500,3,35,1.2500,2.5,86,163.00,4.195901
1487,1000,0.50,500,3,35,1.2500,2.5,87,1049.00,6.860138
1488,1000,0.50,500,3,35,1.2500,2.5,88,676.00,0.863658
1489,1000,0.50,500,3,35,1.2500,2.5,89,87.00,0.705012
1490,1000,0.50,500,3,35,1.2500,2.5,90,1060.00,17.983267
1491,1000,0.50,500,3,35,1.2500,2.5,91,187.00,0.789123
1492,1000,0.50,500,3,35,1.2500,2.5,92,427.00,9.930573
1493,1000,0.50,500,3,35,1.2500,2.5,93,1060.00,4.139914
1494,1000,0.50,500,3,35,1.2500,2.5,94,1036.00,14.212893
1495,1000,0.50,500,3,35,1.2500,2.5,95,64.00,2.107510
1496,1000,0.50,500,3,35,1.2500,2.5,96,1084.00,10.106746
1497,1000,0.50,500,3,35,1.2500,2.5,97,1017.00,4.044920
1498,1000,0.50,500,3,35,1.2500,2.5,98,1122.00,2.618213
1499,1000,0.50,500,3,35,1.2500,2.5,99,1048.00,0.190941
1500,1000,0.50,500,3,35,1.5000,3.0,0,609.00,11.558949
1501,1000,0.50,500,3,35,1.5000,3.0,1,221.00,2.730793
1502,1000,0.50,500,3,35,1.5000,3.0,2,535.00,2.689566
1503,1000,0.50,500,3,35,1.5000,3.0,3,421.00,5.186356
1504,1000,0.50,500,3,35,1.5000,3.0,4,746.00,0.244458
1505,1000,0.50,500,3,35,1.5000,3.0,5,121.00,0.713496
1506,1000,0.50,500,3,35,1.5000,3.0,6,266.00,0.806688
1507,1000,0.50,500,3,35,1.5000,3.0,7,183.00,2.377752
1508,1000,0.50,500,3,35,1.5000,3.0,8,254.00,3.615981
1509,1000,0.50,500,3,35,1.5000,3.0,9,443.00,2.287361
1510,1000,0.50,500,3,35,1.5000,3.0,10,115.00,1.860952
1511,1000,0.50,500,3,35,1.5000,3.0,11,65.00,3.146757
1512,1000,0.50,500,3,35,1.5000,3.0,12,323.00,0.675928
1513,1000,0.50,500,3,35,1.5000,3.0,13,128.00,2.886825
1514,1000,0.50,500,3,35,1.5000,3.0,14,1028.00,12.501638
1515,1000,0.50,500,3,35,1.5000,3.0,15,445.00,6.861046
1516,1000,0.50,500,3,35,1.5000,3.0,16,69.00,5.853552
1517,1000,0.50,500,3,35,1.5000,3.0,17,457.00,0.867804
1518,1000,0.50,500,3,35,1.5000,3.0,18,85.00,20.240471
1519,1000,0.50,500,3,35,1.5000,3.0,19,213.00,1.611223
1520,1000,0.50,500,3,35,1.5000,3.0,20,425.00,10.929932
1521,1000,0.50,500,3,35,1.5000,3.0,21,103.00,4.189035
1522,1000,0.50,500,3,35,1.5000,3.0,22,136.00,18.163885
1523,1000,0.50,500,3,35,1.5000,3.0,23,327.00,4.480951
1524,1000,0.50,500,3,35,1.5000,3.0,24,367.00,2.118659
1525,1000,0.50,500,3,35,1.5000,3.0,25,250.00,0.572381
1526,1000,0.50,500,3,35,1.5000,3.0,26,245.00,3.960754
1527,1000,0.50,500,3,35,1.5000,3.0,27,572.00,0.942979
1528,1000,0.50,500,3,35,1.5000,3.0,28,545.00,12.856363
1529,1000,0.50,500,3,35,1.5000,3.0,29,73.00,6.790221
1530,1000,0.50,500,3,35,1.5000,3.0,30,759.00,16.420033
1531,1000,0.50,500,3,35,1.5000,3.0,31,538.00,0.821512
1532,1000,0.50,500,3,35,1.5000,3.0,32,426.00,3.029960
1533,1000,0.50,500,3,35,1.5000,3.0,33,202.00,9.508501
1534,1000,0.50,500,3,35,1.5000,3.0,34,127.00,1.944099
1535,1000,0.50,500,3,35,1.5000,3.0,35,392.00,4.793039
1536,1000,0.50,500,3,35,1.5000,3.0,36,994.00,15.779656
1537,1000,0.50,500,3,35,1.5000,3.0,37,108.00,1.336289
1538,1000,0.50,500,3,35,1.5000,3.0,38,175.00,13.163133
1539,1000,0.50,500,3,35,1.5000,3.0,39,367.00,11.030081
1540,1000,0.50,500,3,35,1.5000,3.0,40,354.00,0.491279
1541,1000,0.50,500,3,35,1.5000,3.0,41,411.00,5.037722
1542,1000,0.50,500,3,35,1.5000,3.0,42,672.00,7.203851
1543,1000,0.50,500,3,35,1.5000,3.0,43,1088.00,5.880354
1544,1000,0.50,500,3,35,1.5000,3.0,44,222.00,6.353339
1545,1000,0.50,500,3,35,1.5000,3.0,45,835.00,1.520839
1546,1000,0.50,500,3,35,1.5000,3.0,46,354.00,0.737066
1547,1000,0.50,500,3,35,1.5000,3.0,47,224.00,20.850487
1548,1000,0.50,500,3,35,1.5000,3.0,48,209.00,0.403782
1549,1000,0.50,500,3,35,1.5000,3.0,49,996.00,14.369725
1550,1000,0.50,500,3,35,1.5000,3.0,50,1056.00,2.987902
1551,1000,0.50,500,3,35,1.5000,3.0,51,999.00,0.806993
1552,1000,0.50,500,3,35,1.5000,3.0,52,83.00,6.932799
1553,1000,0.50,500,3,35,1.5000,3.0,53,115.00,10.564903
1554,1000,0.50,500,3,35,1.5000,3.0,54,155.00,2.335635
1555,1000,0.50,500,3,35,1.5000,3.0,55,267.00,12.759142
1556,1000,0.50,500,3,35,1.5000,3.0,56,159.00,1.302525
1557,1000,0.50,500,3,35,1.5000,3.0,57,102.00,5.107837
1558,1000,0.50,500,3,35,1.5000,3.0,58,1024.00,14.706123
1559,1000,0.50,500,3,35,1.5000,3.0,59,1007.00,4.606635
1560,1000,0.50,500,3,35,1.5000,3.0,60,409.00,16.781591
1561,1000,0.50,500,3,35,1.5000,3.0,61,145.00,0.755239
1562,1000,0.50,500,3,35,1.5000,3.0,62,244.00,1.454077
1563,1000,0.50,500,3,35,1.5000,3.0,63,357.00,12.976715
1564,1000,0.50,500,3,35,1.5000,3.0,64,138.00,16.725294
1565,1000,0.50,500,3,35,1.5000,3.0,65,238.00,3.131895
1566,1000,0.50,500,3,35,1.5000,3.0,66,993.00,1.610228
1567,1000,0.50,500,3,35,1.5000,3.0,67,709.00,10.335462
1568,1000,0.50,500,3,35,1.5000,3.0,68,69.00,16.310732
