index,n,epsilon,d,m,k,t,pr,bias_type,repeat,time_mu_s,model_error
356,1000,0.10,900,2,170,1.7525,0.15,constant,56,3319.00,0.253422
357,1000,0.10,900,2,170,1.7126,0.15,constant,57,3220.00,0.472091
358,1000,0.10,900,2,170,1.7484,0.15,constant,58,3269.00,0.216170
359,1000,0.10,900,2,170,1.7922,0.15,constant,59,3315.00,0.360033
360,1000,0.10,900,2,170,1.7669,0.15,constant,60,3322.00,0.479120
361,1000,0.10,900,2,170,1.7596,0.15,constant,61,3274.00,0.276614
362,1000,0.10,900,2,170,1.7708,0.15,constant,62,3279.00,0.464850
363,1000,0.10,900,2,170,1.8191,0.15,constant,63,3230.00,0.274031
364,1000,0.10,900,2,170,1.8187,0.15,constant,64,3296.00,0.331682
365,1000,0.10,900,2,170,1.8045,0.15,constant,65,3305.00,0.287850
366,1000,0.10,900,2,170,1.7676,0.15,constant,66,3215.00,0.345345
367,1000,0.10,900,2,170,1.7881,0.15,constant,67,3246.00,0.319461
368,1000,0.10,900,2,170,1.8466,0.15,constant,68,3371.00,0.285111
369,1000,0.10,900,2,170,1.8175,0.15,constant,69,787.00,0.308513
370,1000,0.10,900,2,170,1.8258,0.15,constant,70,1846.00,0.435107
371,1000,0.10,900,2,170,1.7850,0.15,constant,71,3242.00,0.586701
372,1000,0.10,900,2,170,1.7938,0.15,constant,72,3255.00,0.305417
373,1000,0.10,900,2,170,1.7801,0.15,constant,73,3224.00,0.336784
374,1000,0.10,900,2,170,1.7880,0.15,constant,74,3270.00,0.274635
375,1000,0.10,900,2,170,1.8838,0.15,constant,75,3183.00,0.292398
376,1000,0.10,900,2,170,1.8802,0.15,constant,76,2996.00,0.291156
377,1000,0.10,900,2,170,1.7736,0.15,constant,77,3282.00,0.552340
378,1000,0.10,900,2,170,1.8014,0.15,constant,78,3229.00,0.350181
379,1000,0.10,900,2,170,1.8491,0.15,constant,79,3287.00,0.484179
380,1000,0.10,900,2,170,1.7880,0.15,constant,80,3270.00,0.243296
381,1000,0.10,900,2,170,1.8523,0.15,constant,81,3241.00,0.406418
382,1000,0.10,900,2,170,1.8374,0.15,constant,82,3272.00,0.263775
383,1000,0.10,900,2,170,1.8309,0.15,constant,83,3280.00,0.357352
384,1000,0.10,900,2,170,1.7524,0.15,constant,84,3242.00,0.284573
385,1000,0.10,900,2,170,1.8446,0.15,constant,85,1893.00,0.358414
386,1000,0.10,900,2,170,1.7825,0.15,constant,86,3194.00,0.298121
387,1000,0.10,900,2,170,1.8088,0.15,constant,87,3256.00,0.272914
388,1000,0.10,900,2,170,1.8284,0.15,constant,88,3267.00,0.287240
389,1000,0.10,900,2,170,1.7302,0.15,constant,89,3303.00,0.331526
390,1000,0.10,900,2,170,1.7306,0.15,constant,90,3215.00,0.232383
391,1000,0.10,900,2,170,1.9309,0.15,constant,91,3261.00,0.307938
392,1000,0.10,900,2,170,1.8015,0.15,constant,92,2776.00,0.357583
393,1000,0.10,900,2,170,1.8374,0.15,constant,93,2946.00,0.296489
394,1000,0.10,900,2,170,1.8554,0.15,constant,94,3180.00,0.550401
395,1000,0.10,900,2,170,1.7200,0.15,constant,95,3220.00,0.210187
396,1000,0.10,900,2,170,1.8099,0.15,constant,96,3258.00,0.491247
397,1000,0.10,900,2,170,1.7488,0.15,constant,97,3287.00,0.228597
398,1000,0.10,900,2,170,1.8026,0.15,constant,98,3202.00,0.393997
399,1000,0.10,900,2,170,1.8003,0.15,constant,99,3336.00,0.469419
400,1000,0.10,900,2,170,1.9212,0.20,constant,0,803.00,0.403696
401,1000,0.10,900,2,170,1.8947,0.20,constant,1,1609.00,0.469133
402,1000,0.10,900,2,170,1.8762,0.20,constant,2,3342.00,0.283392
403,1000,0.10,900,2,170,2.0063,0.20,constant,3,3303.00,0.363285
404,1000,0.10,900,2,170,1.8951,0.20,constant,4,3295.00,0.429756
405,1000,0.10,900,2,170,1.8080,0.20,constant,5,1159.00,0.360209
406,1000,0.10,900,2,170,1.9561,0.20,constant,6,135.00,0.510885
407,1000,0.10,900,2,170,1.9487,0.20,constant,7,3266.00,0.411023
408,1000,0.10,900,2,170,1.8940,0.20,constant,8,1546.00,0.592185
409,1000,0.10,900,2,170,1.9538,0.20,constant,9,609.00,0.453235
410,1000,0.10,900,2,170,1.9436,0.20,constant,10,3259.00,0.476300
411,1000,0.10,900,2,170,1.9048,0.20,constant,11,3300.00,0.377868
412,1000,0.10,900,2,170,1.9122,0.20,constant,12,3316.00,0.554779
413,1000,0.10,900,2,170,1.9056,0.20,constant,13,3400.00,0.494861
414,1000,0.10,900,2,170,1.9615,0.20,constant,14,2037.00,0.498554
415,1000,0.10,900,2,170,1.8920,0.20,constant,15,3383.00,0.369918
416,1000,0.10,900,2,170,1.9118,0.20,constant,16,1949.00,0.425239
417,1000,0.10,900,2,170,1.8790,0.20,constant,17,3296.00,0.363515
418,1000,0.10,900,2,170,1.9775,0.20,constant,18,120.00,0.483060
419,1000,0.10,900,2,170,1.9061,0.20,constant,19,1743.00,0.409709
420,1000,0.10,900,2,170,1.9622,0.20,constant,20,820.00,0.423076
421,1000,0.10,900,2,170,1.9229,0.20,constant,21,3410.00,0.340359
422,1000,0.10,900,2,170,1.9499,0.20,constant,22,3320.00,0.349210
423,1000,0.10,900,2,170,1.8397,0.20,constant,23,3244.00,0.313589
424,1000,0.10,900,2,170,1.9247,0.20,constant,24,293.00,0.418845
425,1000,0.10,900,2,170,1.9549,0.20,constant,25,1502.00,0.464809
426,1000,0.10,900,2,170,1.8259,0.20,constant,26,3443.00,0.441910
427,1000,0.10,900,2,170,1.8148,0.20,constant,27,2877.00,0.523773
428,1000,0.10,900,2,170,1.8999,0.20,constant,28,3334.00,0.362810
429,1000,0.10,900,2,170,1.8186,0.20,constant,29,3295.00,0.312520
430,1000,0.10,900,2,170,1.9941,0.20,constant,30,3419.00,0.343068
431,1000,0.10,900,2,170,1.8823,0.20,constant,31,3367.00,0.424198
432,1000,0.10,900,2,170,1.9183,0.20,constant,32,2210.00,0.481449
433,1000,0.10,900,2,170,1.8095,0.20,constant,33,443.00,0.482030
434,1000,0.10,900,2,170,1.9704,0.20,constant,34,3364.00,0.544858
435,1000,0.10,900,2,170,1.9027,0.20,constant,35,320.00,0.364853
436,1000,0.10,900,2,170,1.8019,0.20,constant,36,479.00,0.470016
437,1000,0.10,900,2,170,1.9821,0.20,constant,37,3253.00,0.387190
438,1000,0.10,900,2,170,1.8938,0.20,constant,38,3358.00,0.541956
439,1000,0.10,900,2,170,1.9383,0.20,constant,39,711.00,0.434063
440,1000,0.10,900,2,170,1.8931,0.20,constant,40,3336.00,0.449083
441,1000,0.10,900,2,170,1.9699,0.20,constant,41,560.00,0.399490
442,1000,0.10,900,2,170,1.9210,0.20,constant,42,3292.00,0.398408
443,1000,0.10,900,2,170,1.9005,0.20,constant,43,3431.00,0.488321
444,1000,0.10,900,2,170,1.8829,0.20,constant,44,3304.00,0.564958
445,1000,0.10,900,2,170,1.9728,0.20,constant,45,3460.00,0.578273
446,1000,0.10,900,2,170,1.9134,0.20,constant,46,3322.00,0.675469
447,1000,0.10,900,2,170,1.9464,0.20,constant,47,3306.00,0.669701
448,1000,0.10,900,2,170,1.9068,0.20,constant,48,3493.00,0.864535
449,1000,0.10,900,2,170,1.9342,0.20,constant,49,207.00,0.459933
450,1000,0.10,900,2,170,1.8934,0.20,constant,50,3240.00,0.362980
451,1000,0.10,900,2,170,1.8881,0.20,constant,51,2418.00,0.614991
452,1000,0.10,900,2,170,1.9178,0.20,constant,52,3371.00,0.458755
453,1000,0.10,900,2,170,1.8644,0.20,constant,53,646.00,0.352454
454,1000,0.10,900,2,170,1.9517,0.20,constant,54,1817.00,0.731382
455,1000,0.10,900,2,170,1.8543,0.20,constant,55,2834.00,0.358689
456,1000,0.10,900,2,170,1.9704,0.20,constant,56,828.00,0.510841
457,1000,0.10,900,2,170,1.9466,0.20,constant,57,2395.00,0.378356
458,1000,0.10,900,2,170,1.9456,0.20,constant,58,3332.00,0.810414
459,1000,0.10,900,2,170,1.8417,0.20,constant,59,3379.00,0.428956
460,1000,0.10,900,2,170,1.9380,0.20,constant,60,3297.00,0.331105
461,1000,0.10,900,2,170,1.9334,0.20,constant,61,3389.00,0.413689
462,1000,0.10,900,2,170,1.9500,0.20,constant,62,3431.00,0.597528
463,1000,0.10,900,2,170,1.9607,0.20,constant,63,3313.00,0.446578
464,1000,0.10,900,2,170,1.8658,0.20,constant,64,3255.00,0.539186
465,1000,0.10,900,2,170,1.9346,0.20,constant,65,2169.00,0.559018
466,1000,0.10,900,2,170,1.9117,0.20,constant,66,3405.00,0.378382
467,1000,0.10,900,2,170,1.9698,0.20,constant,67,3448.00,0.448603
468,1000,0.10,900,2,170,1.9059,0.20,constant,68,46.00,0.417115
469,1000,0.10,900,2,170,1.9146,0.20,constant,69,175.00,0.520000
470,1000,0.10,900,2,170,1.9341,0.20,constant,70,3351.00,0.455447
471,1000,0.10,900,2,170,1.9977,0.20,constant,71,3301.00,0.438240
472,1000,0.10,900,2,170,1.9581,0.20,constant,72,3337.00,0.352153
473,1000,0.10,900,2,170,1.8559,0.20,constant,73,3272.00,0.388744
474,1000,0.10,900,2,170,1.9500,0.20,constant,74,2269.00,0.438658
475,1000,0.10,900,2,170,1.9107,0.20,constant,75,2297.00,0.451068
476,1000,0.10,900,2,170,1.8940,0.20,constant,76,3334.00,0.299630
477,1000,0.10,900,2,170,1.8727,0.20,constant,77,3357.00,0.608490
478,1000,0.10,900,2,170,1.8801,0.20,constant,78,3252.00,0.306626
479,1000,0.10,900,2,170,1.9227,0.20,constant,79,3260.00,0.406805
480,1000,0.10,900,2,170,1.9773,0.20,constant,80,3356.00,0.439071
481,1000,0.10,900,2,170,1.9370,0.20,constant,81,3214.00,0.473032
482,1000,0.10,900,2,170,1.9131,0.20,constant,82,3275.00,0.385432
483,1000,0.10,900,2,170,1.8875,0.20,constant,83,320.00,0.409551
484,1000,0.10,900,2,170,1.9214,0.20,constant,84,1903.00,0.373981
485,1000,0.10,900,2,170,1.9086,0.20,constant,85,3400.00,0.526336
486,1000,0.10,900,2,170,1.9387,0.20,constant,86,3441.00,0.438148
487,1000,0.10,900,2,170,1.9215,0.20,constant,87,1293.00,0.495940
488,1000,0.10,900,2,170,1.8970,0.20,constant,88,263.00,0.432550
489,1000,0.10,900,2,170,1.9305,0.20,constant,89,3346.00,0.311233
490,1000,0.10,900,2,170,1.9215,0.20,constant,90,1082.00,0.392947
491,1000,0.10,900,2,170,1.8922,0.20,constant,91,3343.00,0.321861
492,1000,0.10,900,2,170,1.8804,0.20,constant,92,3271.00,0.505849
493,1000,0.10,900,2,170,1.9305,0.20,constant,93,3210.00,0.416142
494,1000,0.10,900,2,170,1.9039,0.20,constant,94,3223.00,0.395149
495,1000,0.10,900,2,170,1.9183,0.20,constant,95,3299.00,0.628617
496,1000,0.10,900,2,170,1.8889,0.20,constant,96,3309.00,0.308089
497,1000,0.10,900,2,170,1.8850,0.20,constant,97,3294.00,0.511863
498,1000,0.10,900,2,170,1.9325,0.20,constant,98,3348.00,0.364372
499,1000,0.10,900,2,170,1.9266,0.20,constant,99,3307.00,0.342962
500,1000,0.10,900,2,170,1.9817,0.25,constant,0,2516.00,0.671320
501,1000,0.10,900,2,170,1.9561,0.25,constant,1,468.00,0.495468
502,1000,0.10,900,2,170,2.0123,0.25,constant,2,868.00,0.696612
503,1000,0.10,900,2,170,1.9547,0.25,constant,3,3495.00,0.493221
504,1000,0.10,900,2,170,1.9505,0.25,constant,4,3277.00,0.516392
505,1000,0.10,900,2,170,1.9840,0.25,constant,5,3419.00,0.577641
506,1000,0.10,900,2,170,1.9227,0.25,constant,6,3446.00,0.409108
507,1000,0.10,900,2,170,1.9568,0.25,constant,7,3411.00,0.440844
508,1000,0.10,900,2,170,2.0186,0.25,constant,8,3419.00,0.951803
509,1000,0.10,900,2,170,1.9382,0.25,constant,9,3458.00,0.539462
510,1000,0.10,900,2,170,1.9381,0.25,constant,10,3479.00,0.521286
511,1000,0.10,900,2,170,1.9774,0.25,constant,11,2787.00,0.598831
512,1000,0.10,900,2,170,1.9732,0.25,constant,12,2670.00,0.588818
513,1000,0.10,900,2,170,2.0097,0.25,constant,13,3439.00,0.483433
514,1000,0.10,900,2,170,1.9695,0.25,constant,14,3433.00,0.430457
515,1000,0.10,900,2,170,1.9553,0.25,constant,15,2165.00,0.555411
516,1000,0.10,900,2,170,1.9458,0.25,constant,16,1979.00,0.538949
517,1000,0.10,900,2,170,1.9480,0.25,constant,17,3486.00,0.521499
518,1000,0.10,900,2,170,1.9765,0.25,constant,18,3459.00,0.471588
519,1000,0.10,900,2,170,1.9683,0.25,constant,19,3398.00,0.369471
520,1000,0.10,900,2,170,2.0097,0.25,constant,20,3439.00,0.450910
521,1000,0.10,900,2,170,1.9898,0.25,constant,21,790.00,0.501245
522,1000,0.10,900,2,170,2.0188,0.25,constant,22,3378.00,0.419245
523,1000,0.10,900,2,170,1.9849,0.25,constant,23,592.00,0.564417
524,1000,0.10,900,2,170,2.0182,0.25,constant,24,173.00,0.661064
525,1000,0.10,900,2,170,1.9676,0.25,constant,25,2098.00,0.486014
526,1000,0.10,900,2,170,1.9924,0.25,constant,26,3572.00,0.589097
527,1000,0.10,900,2,170,1.9802,0.25,constant,27,1317.00,0.528604
528,1000,0.10,900,2,170,2.0074,0.25,constant,28,947.00,0.540658
529,1000,0.10,900,2,170,1.9929,0.25,constant,29,2700.00,0.606789
530,1000,0.10,900,2,170,1.9930,0.25,constant,30,3458.00,0.375084
531,1000,0.10,900,2,170,1.9418,0.25,constant,31,3360.00,0.531668
532,1000,0.10,900,2,170,1.9965,0.25,constant,32,2308.00,0.493375
533,1000,0.10,900,2,170,1.9422,0.25,constant,33,3332.00,0.394955
534,1000,0.10,900,2,170,1.9710,0.25,constant,34,3505.00,0.553327
535,1000,0.10,900,2,170,1.9389,0.25,constant,35,2763.00,0.632253
536,1000,0.10,900,2,170,1.9964,0.25,constant,36,3379.00,0.614659
537,1000,0.10,900,2,170,1.9494,0.25,constant,37,3519.00,0.462690
538,1000,0.10,900,2,170,1.9861,0.25,constant,38,3460.00,0.449291
539,1000,0.10,900,2,170,1.9552,0.25,constant,39,1323.00,0.611682
540,1000,0.10,900,2,170,1.9201,0.25,constant,40,1773.00,0.443401
541,1000,0.10,900,2,170,2.0277,0.25,constant,41,128.00,0.564249
542,1000,0.10,900,2,170,1.9683,0.25,constant,42,3177.00,0.555836
543,1000,0.10,900,2,170,1.9432,0.25,constant,43,3455.00,0.406874
544,1000,0.10,900,2,170,1.9767,0.25,constant,44,2199.00,0.576499
545,1000,0.10,900,2,170,1.9708,0.25,constant,45,3434.00,0.452916
546,1000,0.10,900,2,170,1.9905,0.25,constant,46,2015.00,0.570323
547,1000,0.10,900,2,170,1.9945,0.25,constant,47,197.00,0.531175
548,1000,0.10,900,2,170,2.0067,0.25,constant,48,3426.00,0.566503
549,1000,0.10,900,2,170,1.9507,0.25,constant,49,113.00,0.779922
550,1000,0.10,900,2,170,1.9876,0.25,constant,50,3428.00,0.604449
551,1000,0.10,900,2,170,2.0064,0.25,constant,51,3559.00,0.458575
552,1000,0.10,900,2,170,1.9932,0.25,constant,52,798.00,0.496359
553,1000,0.10,900,2,170,1.8526,0.25,constant,53,3489.00,0.717412
554,1000,0.10,900,2,170,1.9864,0.25,constant,54,123.00,0.469546
555,1000,0.10,900,2,170,1.9347,0.25,constant,55,3313.00,0.444495
556,1000,0.10,900,2,170,2.0162,0.25,constant,56,1645.00,0.488226
557,1000,0.10,900,2,170,2.0574,0.25,constant,57,1533.00,0.800791
558,1000,0.10,900,2,170,1.9957,0.25,constant,58,3452.00,0.399156
559,1000,0.10,900,2,170,1.9386,0.25,constant,59,3555.00,0.443303
560,1000,0.10,900,2,170,1.9941,0.25,constant,60,3417.00,0.386321
561,1000,0.10,900,2,170,2.0035,0.25,constant,61,3556.00,0.589443
562,1000,0.10,900,2,170,2.0222,0.25,constant,62,129.00,0.449191
563,1000,0.10,900,2,170,1.9544,0.25,constant,63,2224.00,0.543168
564,1000,0.10,900,2,170,2.0083,0.25,constant,64,3463.00,0.598482
565,1000,0.10,900,2,170,2.0065,0.25,constant,65,3511.00,0.431444
566,1000,0.10,900,2,170,1.9802,0.25,constant,66,1995.00,0.557391
567,1000,0.10,900,2,170,1.9632,0.25,constant,67,438.00,0.462695
568,1000,0.10,900,2,170,1.9850,0.25,constant,68,3446.00,0.468229
569,1000,0.10,900,2,170,1.9506,0.25,constant,69,803.00,0.537259
570,1000,0.10,900,2,170,1.9729,0.25,constant,70,520.00,0.569447
571,1000,0.10,900,2,170,1.9818,0.25,constant,71,1196.00,0.460497
572,1000,0.10,900,2,170,1.9883,0.25,constant,72,2326.00,0.513960
573,1000,0.10,900,2,170,1.9698,0.25,constant,73,474.00,0.529818
574,1000,0.10,900,2,170,2.0150,0.25,constant,74,1852.00,0.596969
575,1000,0.10,900,2,170,1.9393,0.25,constant,75,2416.00,0.511330
576,1000,0.10,900,2,170,1.9932,0.25,constant,76,3421.00,0.804764
577,1000,0.10,900,2,170,1.9576,0.25,constant,77,1157.00,0.443086
578,1000,0.10,900,2,170,2.0219,0.25,constant,78,47.00,0.498577
579,1000,0.10,900,2,170,1.9860,0.25,constant,79,777.00,0.554393
580,1000,0.10,900,2,170,2.0069,0.25,constant,80,1266.00,0.590737
581,1000,0.10,900,2,170,1.9977,0.25,constant,81,1233.00,0.641017
582,1000,0.10,900,2,170,2.0147,0.25,constant,82,931.00,0.496912
583,1000,0.10,900,2,170,1.9080,0.25,constant,83,1384.00,0.424369
584,1000,0.10,900,2,170,1.9212,0.25,constant,84,1008.00,0.504877
585,1000,0.10,900,2,170,2.0326,0.25,constant,85,3575.00,0.652849
586,1000,0.10,900,2,170,1.9380,0.25,constant,86,3434.00,0.467373
587,1000,0.10,900,2,170,1.9279,0.25,constant,87,1612.00,0.531244
588,1000,0.10,900,2,170,1.9742,0.25,constant,88,3531.00,0.476709
589,1000,0.10,900,2,170,1.9759,0.25,constant,89,1374.00,0.569376
590,1000,0.10,900,2,170,1.9918,0.25,constant,90,1531.00,0.558404
591,1000,0.10,900,2,170,1.9646,0.25,constant,91,3451.00,0.506043
592,1000,0.10,900,2,170,1.9574,0.25,constant,92,170.00,0.550758
593,1000,0.10,900,2,170,1.9819,0.25,constant,93,3428.00,0.564767
594,1000,0.10,900,2,170,1.9819,0.25,constant,94,136.00,0.577277
595,1000,0.10,900,2,170,1.9657,0.25,constant,95,3475.00,0.477611
596,1000,0.10,900,2,170,1.9535,0.25,constant,96,3374.00,0.507306
597,1000,0.10,900,2,170,1.9345,0.25,constant,97,3400.00,0.346315
598,1000,0.10,900,2,170,2.0137,0.25,constant,98,2106.00,0.744399
599,1000,0.10,900,2,170,1.9830,0.25,constant,99,3510.00,0.518883
600,1000,0.10,900,2,170,2.0079,0.30,constant,0,3542.00,0.525224
601,1000,0.10,900,2,170,2.0009,0.30,constant,1,391.00,0.719662
602,1000,0.10,900,2,170,1.9903,0.30,constant,2,2683.00,0.598090
603,1000,0.10,900,2,170,2.0254,0.30,constant,3,3696.00,1.030275
604,1000,0.10,900,2,170,1.9899,0.30,constant,4,1395.00,0.615500
605,1000,0.10,900,2,170,1.9872,0.30,constant,5,3582.00,0.832317
606,1000,0.10,900,2,170,2.0289,0.30,constant,6,3156.00,0.769702
607,1000,0.10,900,2,170,1.9807,0.30,constant,7,3557.00,0.610792
608,1000,0.10,900,2,170,2.0044,0.30,constant,8,3590.00,0.615072
609,1000,0.10,900,2,170,2.0102,0.30,constant,9,3673.00,0.552237
610,1000,0.10,900,2,170,2.0452,0.30,constant,10,203.00,0.734446
611,1000,0.10,900,2,170,2.0419,0.30,constant,11,814.00,0.531206
612,1000,0.10,900,2,170,2.0031,0.30,constant,12,3517.00,0.608568
613,1000,0.10,900,2,170,1.9897,0.30,constant,13,3510.00,0.781692
614,1000,0.10,900,2,170,1.9829,0.30,constant,14,321.00,0.535394
615,1000,0.10,900,2,170,2.0235,0.30,constant,15,3507.00,0.534566
616,1000,0.10,900,2,170,2.0104,0.30,constant,16,861.00,0.807304
617,1000,0.10,900,2,170,1.9813,0.30,constant,17,393.00,0.658513
618,1000,0.10,900,2,170,2.0163,0.30,constant,18,600.00,0.674699
619,1000,0.10,900,2,170,1.9597,0.30,constant,19,444.00,0.757814
620,1000,0.10,900,2,170,2.0253,0.30,constant,20,3446.00,0.583777
621,1000,0.10,900,2,170,2.0517,0.30,constant,21,1035.00,0.516863
622,1000,0.10,900,2,170,2.0025,0.30,constant,22,3512.00,0.522555
623,1000,0.10,900,2,170,1.9812,0.30,constant,23,3409.00,0.508731
624,1000,0.10,900,2,170,1.9818,0.30,constant,24,3474.00,0.822509
625,1000,0.10,900,2,170,2.0218,0.30,constant,25,98.00,0.668375
626,1000,0.10,900,2,170,1.9976,0.30,constant,26,2776.00,0.558795
627,1000,0.10,900,2,170,2.0326,0.30,constant,27,3517.00,0.526635
628,1000,0.10,900,2,170,2.0496,0.30,constant,28,3653.00,0.853277
629,1000,0.10,900,2,170,1.9650,0.30,constant,29,3563.00,0.602728
630,1000,0.10,900,2,170,1.9724,0.30,constant,30,2383.00,0.468661
631,1000,0.10,900,2,170,1.9759,0.30,constant,31,419.00,0.595235
632,1000,0.10,900,2,170,1.9205,0.30,constant,32,3093.00,0.672350
633,1000,0.10,900,2,170,1.9618,0.30,constant,33,1160.00,0.665108
634,1000,0.10,900,2,170,2.0461,0.30,constant,34,3445.00,0.471758
635,1000,0.10,900,2,170,2.0249,0.30,constant,35,3569.00,0.656069
636,1000,0.10,900,2,170,1.9883,0.30,constant,36,3494.00,0.548317
637,1000,0.10,900,2,170,1.9616,0.30,constant,37,963.00,0.537302
638,1000,0.10,900,2,170,1.9970,0.30,constant,38,3438.00,0.890060
639,1000,0.10,900,2,170,2.0472,0.30,constant,39,2205.00,0.714507
640,1000,0.10,900,2,170,2.0297,0.30,constant,40,2808.00,0.804784
641,1000,0.10,900,2,170,1.9554,0.30,constant,41,1563.00,0.722214
642,1000,0.10,900,2,170,1.9920,0.30,constant,42,1334.00,0.600926
643,1000,0.10,900,2,170,1.9977,0.30,constant,43,965.00,0.491686
644,1000,0.10,900,2,170,2.0173,0.30,constant,44,3505.00,0.522378
645,1000,0.10,900,2,170,2.0497,0.30,constant,45,3503.00,0.869477
646,1000,0.10,900,2,170,2.0403,0.30,constant,46,1144.00,0.735458
647,1000,0.10,900,2,170,1.9755,0.30,constant,47,1343.00,0.571211
648,1000,0.10,900,2,170,1.9663,0.30,constant,48,3465.00,0.892740
649,1000,0.10,900,2,170,2.0064,0.30,constant,49,3506.00,0.534850
650,1000,0.10,900,2,170,1.9575,0.30,constant,50,3589.00,0.790799
651,1000,0.10,900,2,170,1.9988,0.30,constant,51,290.00,0.686591
652,1000,0.10,900,2,170,1.9929,0.30,constant,52,310.00,0.913606
653,1000,0.10,900,2,170,2.0220,0.30,constant,53,1878.00,0.914021
654,1000,0.10,900,2,170,2.0390,0.30,constant,54,3437.00,0.927994
655,1000,0.10,900,2,170,2.0163,0.30,constant,55,3127.00,0.555573
656,1000,0.10,900,2,170,1.9824,0.30,constant,56,3514.00,0.692414
657,1000,0.10,900,2,170,2.0352,0.30,constant,57,2663.00,0.590914
658,1000,0.10,900,2,170,1.9822,0.30,constant,58,3562.00,0.530837
659,1000,0.10,900,2,170,1.9429,0.30,constant,59,3125.00,0.574818
660,1000,0.10,900,2,170,1.9915,0.30,constant,60,3634.00,0.470388
661,1000,0.10,900,2,170,2.0366,0.30,constant,61,3599.00,0.641086
662,1000,0.10,900,2,170,2.0107,0.30,constant,62,3520.00,0.946407
663,1000,0.10,900,2,170,2.0231,0.30,constant,63,2251.00,0.609764
664,1000,0.10,900,2,170,2.0750,0.30,constant,64,3555.00,0.550927
665,1000,0.10,900,2,170,1.9724,0.30,constant,65,3406.00,0.604692
666,1000,0.10,900,2,170,2.0008,0.30,constant,66,2241.00,0.583945
667,1000,0.10,900,2,170,2.0367,0.30,constant,67,3547.00,0.576863
668,1000,0.10,900,2,170,1.9940,0.30,constant,68,3561.00,0.716352
669,1000,0.10,900,2,170,2.0110,0.30,constant,69,621.00,0.846458
670,1000,0.10,900,2,170,2.0697,0.30,constant,70,450.00,0.542797
671,1000,0.10,900,2,170,1.9846,0.30,constant,71,3633.00,0.465792
672,1000,0.10,900,2,170,1.9677,0.30,constant,72,2728.00,0.575862
673,1000,0.10,900,2,170,2.0406,0.30,constant,73,1746.00,0.750158
674,1000,0.10,900,2,170,2.0270,0.30,constant,74,3604.00,0.880529
675,1000,0.10,900,2,170,2.0025,0.30,constant,75,2965.00,0.646055
676,1000,0.10,900,2,170,2.0284,0.30,constant,76,3461.00,0.804895
677,1000,0.10,900,2,170,1.9782,0.30,constant,77,1704.00,0.481730
678,1000,0.10,900,2,170,2.0534,0.30,constant,78,3022.00,0.524909
679,1000,0.10,900,2,170,2.0039,0.30,constant,79,3524.00,0.557856
680,1000,0.10,900,2,170,2.0091,0.30,constant,80,2591.00,0.565513
681,1000,0.10,900,2,170,1.9988,0.30,constant,81,1841.00,0.648140
682,1000,0.10,900,2,170,1.9697,0.30,constant,82,2845.00,0.657001
683,1000,0.10,900,2,170,2.0320,0.30,constant,83,1258.00,0.590450
684,1000,0.10,900,2,170,2.0006,0.30,constant,84,3402.00,0.620246
685,1000,0.10,900,2,170,2.0058,0.30,constant,85,3474.00,0.744796
686,1000,0.10,900,2,170,1.9768,0.30,constant,86,2010.00,0.790713
687,1000,0.10,900,2,170,2.0018,0.30,constant,87,3526.00,0.705606
688,1000,0.10,900,2,170,2.0232,0.30,constant,88,2273.00,0.563422
689,1000,0.10,900,2,170,1.9927,0.30,constant,89,177.00,0.608838
690,1000,0.10,900,2,170,2.0005,0.30,constant,90,3483.00,0.627072
691,1000,0.10,900,2,170,1.8926,0.30,constant,91,3491.00,0.752589
692,1000,0.10,900,2,170,2.0357,0.30,constant,92,1514.00,0.664988
693,1000,0.10,900,2,170,1.9834,0.30,constant,93,3625.00,0.594401
694,1000,0.10,900,2,170,2.0064,0.30,constant,94,1039.00,0.573605
695,1000,0.10,900,2,170,1.9909,0.30,constant,95,1842.00,0.599474
